State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Population in the age group 0-6 Male,Population in the age group 0-6 Female,Scheduled Castes population Person,Scheduled Castes population Male,Scheduled Castes population Female,Scheduled Tribes population Person,Scheduled Tribes population Male,Scheduled Tribes population Female,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Working Population Person,Main Working Population Male,Main Working Population Female,Main Cultivator Population Person,Main Cultivator Population Male,Main Cultivator Population Female,Main Agricultural Labourers Population Person,Main Agricultural Labourers Population Male,Main Agricultural Labourers Population Female,Main Household Industries Population Person,Main Household Industries Population Male,Main Household Industries Population Female,Main Other Workers Population Person,Main Other Workers Population Male,Main Other Workers Population Female,Marginal Worker Population Person,Marginal Worker Population Male,Marginal Worker Population Female,Marginal Cultivator Population Person,Marginal Cultivator Population Male,Marginal Cultivator Population Female,Marginal Agriculture Labourers Population Person,Marginal Agriculture Labourers Population Male,Marginal Agriculture Labourers Population Female,Marginal Household Industries Population Person,Marginal Household Industries Population Male,Marginal Household Industries Population Female,Marginal Other Workers Population Person,Marginal Other Workers Population Male,Marginal Other Workers Population Female,Marginal Worker Population 3_6 Person,Marginal Worker Population 3_6 Male,Marginal Worker Population 3_6 Female,Marginal Cultivator Population 3_6 Person,Marginal Cultivator Population 3_6 Male,Marginal Cultivator Population 3_6 Female,Marginal Agriculture Labourers Population 3_6 Person,Marginal Agriculture Labourers Population 3_6 Male,Marginal Agriculture Labourers Population 3_6 Female,Marginal Household Industries Population 3_6 Person,Marginal Household Industries Population 3_6 Male,Marginal Household Industries Population 3-6 Female,Marginal Other Workers Population Person 3_6 Person,Marginal Other Workers Population Person 3_6 Male,Marginal Other Workers Population Person 3_6 Female,Marginal Worker Population 0_3 Person,Marginal Worker Population 0_3 Male,Marginal Worker Population 0_3_Female,Marginal Cultivator Population 0_3 Person,Marginal Cultivator Population 0_3 Male,Marginal Cultivator Population 0_3_Female,Marginal Agriculture Labourers Population 0_3 Person,Marginal Agriculture Labourers Population 0_3 Male,Marginal Agriculture Labourers Population 0_3 Female,Marginal Household Industries Population 0_3 Person,Marginal Household Industries Population 0_3 Male,Marginal Household Industries Population 0_3 Female,Marginal Other Workers Population 0_3 Person,Marginal Other Workers Population 0_3 Male,Marginal Other Workers Population 0_3 Female,Non Working Population Person,Non Working Population Male,Non Working Population Female
32,595,0074,627942,0000,000000,KERALA,Ernakulam,VILLAGE,Kombanad,Rural,2810,10976,5501,5475,948,497,451,1099,562,537,313,159,154,9325,4757,4568,1651,744,907,5089,3345,1744,3956,2873,1083,490,420,70,897,483,414,50,39,11,2519,1931,588,1133,472,661,99,61,38,459,192,267,6,4,2,569,215,354,852,420,432,74,49,25,414,186,228,5,3,2,359,182,177,281,52,229,25,12,13,45,6,39,1,1,0,210,33,177,5887,2156,3731
32,595,0074,627943,0000,000000,KERALA,Ernakulam,VILLAGE,Vengoor,Rural,2797,10961,5332,5629,945,453,492,1053,495,558,31,12,19,9523,4725,4798,1438,607,831,4909,3243,1666,3765,2651,1114,578,457,121,793,472,321,44,32,12,2350,1690,660,1144,592,552,127,91,36,504,226,278,19,8,11,494,267,227,908,479,429,99,69,30,405,186,219,17,6,11,387,218,169,236,113,123,28,22,6,99,40,59,2,2,0,107,49,58,6052,2089,3963
32,595,0074,627944,0000,000000,KERALA,Ernakulam,VILLAGE,Vengoor West,Rural,4448,17355,8615,8740,1429,757,672,2786,1377,1409,10,5,5,15139,7642,7497,2216,973,1243,7125,4897,2228,5909,4323,1586,737,622,115,860,501,359,76,54,22,4236,3146,1090,1216,574,642,153,61,92,305,152,153,24,7,17,734,354,380,992,488,504,136,52,84,272,136,136,22,7,15,562,293,269,224,86,138,17,9,8,33,16,17,2,0,2,172,61,111,10230,3718,6512
32,595,0074,627945,0000,000000,KERALA,Ernakulam,VILLAGE,Asamannoor,Rural,4714,19311,9574,9737,1806,889,917,1869,905,964,21,14,7,16332,8322,8010,2979,1252,1727,7568,5467,2101,6171,4738,1433,660,555,105,884,551,333,110,81,29,4517,3551,966,1397,729,668,122,75,47,396,224,172,55,34,21,824,396,428,978,534,444,94,61,33,249,137,112,47,28,19,588,308,280,419,195,224,28,14,14,147,87,60,8,6,2,236,88,148,11743,4107,7636
32,595,0074,627946,0000,000000,KERALA,Ernakulam,VILLAGE,Rayamangalam,Rural,6947,27537,13592,13945,2315,1184,1131,3053,1485,1568,36,18,18,24327,12135,12192,3210,1457,1753,10858,7621,3237,8528,6397,2131,791,673,118,679,442,237,186,141,45,6872,5141,1731,2330,1224,1106,227,147,80,501,248,253,107,69,38,1495,760,735,1982,1110,872,200,130,70,422,210,212,73,47,26,1287,723,564,348,114,234,27,17,10,79,38,41,34,22,12,208,37,171,16679,5971,10708
32,595,0074,627956,0000,000000,KERALA,Ernakulam,TOWN,Koovappady (CT),Urban,7319,29339,14634,14705,2929,1477,1452,2164,1044,1120,38,19,19,25188,12784,12404,4151,1850,2301,11373,8165,3208,9135,7064,2071,546,491,55,1001,687,314,197,129,68,7391,5757,1634,2238,1101,1137,69,48,21,282,144,138,77,35,42,1810,874,936,1655,930,725,63,43,20,256,131,125,67,31,36,1269,725,544,583,171,412,6,5,1,26,13,13,10,4,6,541,149,392,17966,6469,11497
32,595,0074,627957,0000,000000,KERALA,Ernakulam,TOWN,Chelamattom (CT),Urban,4151,16844,8346,8498,1675,859,816,939,452,487,25,17,8,14440,7248,7192,2404,1098,1306,6513,4673,1840,5273,4011,1262,254,227,27,404,283,121,300,236,64,4315,3265,1050,1240,662,578,46,29,17,220,120,100,28,9,19,946,504,442,979,546,433,38,22,16,122,58,64,22,7,15,797,459,338,261,116,145,8,7,1,98,62,36,6,2,4,149,45,104,10331,3673,6658
32,595,0074,627961,0000,000000,KERALA,Ernakulam,TOWN,Perumbavoor (CT),Urban,2272,9185,4543,4642,878,465,413,1014,487,527,21,10,11,7994,3973,4021,1191,570,621,3502,2519,983,2869,2141,728,131,127,4,165,124,41,76,58,18,2497,1832,665,633,378,255,11,9,2,95,50,45,19,10,9,508,309,199,556,339,217,10,8,2,63,34,29,18,10,8,465,287,178,77,39,38,1,1,0,32,16,16,1,0,1,43,22,21,5683,2024,3659
32,595,0075,000000,0000,000000,KERALA,Ernakulam,CD BLOCK,Vazhakulam,Total,56663,238877,118630,120247,26859,13671,13188,20114,9879,10235,1088,558,530,199182,100924,98258,39695,17706,21989,85562,65461,20101,73087,58643,14444,1986,1673,313,2319,1658,661,1567,1206,361,67215,54106,13109,12475,6818,5657,576,384,192,1231,702,529,373,159,214,10295,5573,4722,9904,5711,4193,495,332,163,945,550,395,263,117,146,8201,4712,3489,2571,1107,1464,81,52,29,286,152,134,110,42,68,2094,861,1233,153315,53169,100146
32,595,0075,000000,0000,000000,KERALA,Ernakulam,CD BLOCK,Vazhakulam,Rural,12122,51142,25332,25810,5338,2651,2687,5166,2542,2624,229,102,127,43001,21823,21178,8141,3509,4632,19597,14473,5124,16559,12887,3672,1219,1043,176,903,634,269,257,211,46,14180,10999,3181,3038,1586,1452,400,276,124,426,231,195,60,25,35,2152,1054,1098,2355,1336,1019,346,244,102,322,192,130,40,16,24,1647,884,763,683,250,433,54,32,22,104,39,65,20,9,11,505,170,335,31545,10859,20686
32,595,0075,000000,0000,000000,KERALA,Ernakulam,CD BLOCK,Vazhakulam,Urban,44541,187735,93298,94437,21521,11020,10501,14948,7337,7611,859,456,403,156181,79101,77080,31554,14197,17357,65965,50988,14977,56528,45756,10772,767,630,137,1416,1024,392,1310,995,315,53035,43107,9928,9437,5232,4205,176,108,68,805,471,334,313,134,179,8143,4519,3624,7549,4375,3174,149,88,61,623,358,265,223,101,122,6554,3828,2726,1888,857,1031,27,20,7,182,113,69,90,33,57,1589,691,898,121770,42310,79460
32,595,0075,627947,0000,000000,KERALA,Ernakulam,VILLAGE,Arakapady,Rural,4213,17779,8920,8859,1845,923,922,2032,997,1035,141,65,76,14952,7704,7248,2827,1216,1611,6675,5135,1540,5746,4594,1152,540,455,85,259,181,78,83,73,10,4864,3885,979,929,541,388,165,118,47,150,91,59,15,1,14,599,331,268,729,460,269,141,109,32,125,80,45,11,0,11,452,271,181,200,81,119,24,9,15,25,11,14,4,1,3,147,60,87,11104,3785,7319
32,595,0075,627950,0000,000000,KERALA,Ernakulam,VILLAGE,Pattimattom (Part),Rural,2358,10177,5037,5140,1239,609,630,967,473,494,17,10,7,8219,4201,4018,1958,836,1122,3847,2908,939,3238,2601,637,245,225,20,177,130,47,55,46,9,2761,2200,561,609,307,302,55,30,25,98,47,51,17,7,10,439,223,216,515,266,249,52,29,23,79,37,42,15,7,8,369,193,176,94,41,53,3,1,2,19,10,9,2,0,2,70,30,40,6330,2129,4201
32,595,0075,627951,0000,000000,KERALA,Ernakulam,VILLAGE,Kizhakkambalam,Rural,5551,23186,11375,11811,2254,1119,1135,2167,1072,1095,71,27,44,19830,9918,9912,3356,1457,1899,9075,6430,2645,7575,5692,1883,434,363,71,467,323,144,119,92,27,6555,4914,1641,1500,738,762,180,128,52,178,93,85,28,17,11,1114,500,614,1111,610,501,153,106,47,118,75,43,14,9,5,826,420,406,389,128,261,27,22,5,60,18,42,14,8,6,288,80,208,14111,4945,9166
32,595,0075,627958,0000,000000,KERALA,Ernakulam,TOWN,Marampilly (CT),Urban,5368,23272,11662,11610,3072,1596,1476,1235,620,615,76,45,31,18821,9660,9161,4451,2002,2449,7370,6089,1281,6216,5326,890,43,37,6,116,90,26,168,131,37,5889,5068,821,1154,763,391,26,19,7,115,93,22,36,18,18,977,633,344,926,623,303,22,15,7,51,42,9,22,11,11,831,555,276,228,140,88,4,4,0,64,51,13,14,7,7,146,78,68,15902,5573,10329
32,595,0075,627959,0000,000000,KERALA,Ernakulam,TOWN,Vazhakulam (CT),Urban,4377,18358,9324,9034,2053,1041,1012,2016,1012,1004,167,107,60,15134,7840,7294,3224,1484,1740,6756,5252,1504,5998,4823,1175,139,102,37,200,151,49,95,71,24,5564,4499,1065,758,429,329,7,3,4,82,47,35,38,13,25,631,366,265,653,383,270,7,3,4,59,33,26,33,12,21,554,335,219,105,46,59,0,0,0,23,14,9,5,1,4,77,31,46,11602,4072,7530
32,595,0075,627960,0000,000000,KERALA,Ernakulam,TOWN,Vengola (CT),Urban,7791,32697,16584,16113,3741,1915,1826,2189,1075,1114,184,93,91,27507,14233,13274,5190,2351,2839,12268,9369,2899,10101,8200,1901,342,288,54,547,365,182,258,183,75,8954,7364,1590,2167,1169,998,57,36,21,308,152,156,57,23,34,1745,958,787,1568,894,674,43,25,18,257,134,123,38,17,21,1230,718,512,599,275,324,14,11,3,51,18,33,19,6,13,515,240,275,20429,7215,13214
32,595,0075,627979,0000,000000,KERALA,Ernakulam,TOWN,Edathala (CT),Urban,18400,77811,38454,39357,8772,4524,4248,7127,3466,3661,277,133,144,64450,32453,31997,13361,6001,7360,27165,20914,6251,23901,19184,4717,210,174,36,472,361,111,550,424,126,22669,18225,4444,3264,1730,1534,59,32,27,248,154,94,104,46,58,2853,1498,1355,2806,1549,1257,51,28,23,221,134,87,85,37,48,2449,1350,1099,458,181,277,8,4,4,27,20,7,19,9,10,404,148,256,50646,17540,33106
32,595,0075,627980,0000,000000,KERALA,Ernakulam,TOWN,Choornikkara (CT) (Part),Urban,8563,35446,17205,18241,3867,1938,1929,2373,1160,1213,155,78,77,30154,14858,15296,5292,2347,2945,12351,9326,3025,10262,8188,2074,33,29,4,81,57,24,234,183,51,9914,7919,1995,2089,1138,951,27,18,9,52,25,27,78,34,44,1932,1061,871,1592,924,668,26,17,9,35,15,20,45,24,21,1486,868,618,497,214,283,1,1,0,17,10,7,33,10,23,446,193,253,23095,7879,15216
32,595,0075,627988,0000,000000,KERALA,Ernakulam,TOWN,Kadungalloor (CT) (Part),Urban,42,151,69,82,16,6,10,8,4,4,0,0,0,115,57,58,36,12,24,55,38,17,50,35,15,0,0,0,0,0,0,5,3,2,45,32,13,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,96,31,65
32,595,0076,000000,0000,000000,KERALA,Ernakulam,CD BLOCK,Vadavukode,Total,39769,159833,79306,80527,14191,7197,6994,23402,11525,11877,691,331,360,138810,70061,68749,21023,9245,11778,63861,44827,19034,52931,38618,14313,3856,3206,650,3458,2271,1187,750,573,177,44867,32568,12299,10930,6209,4721,1017,722,295,1660,897,763,280,128,152,7973,4462,3511,9119,5351,3768,867,609,258,1381,764,617,215,104,111,6656,3874,2782,1811,858,953,150,113,37,279,133,146,65,24,41,1317,588,729,95972,34479,61493
32,595,0076,000000,0000,000000,KERALA,Ernakulam,CD BLOCK,Vadavukode,Rural,28754,114574,56932,57642,9767,4963,4804,14561,7142,7419,457,225,232,100167,50555,49612,14407,6377,8030,47154,32438,14716,38983,27856,11127,3522,2896,626,3091,1986,1105,566,445,121,31804,22529,9275,8171,4582,3589,872,633,239,1360,706,654,197,99,98,5742,3144,2598,6787,3928,2859,742,529,213,1140,602,538,154,82,72,4751,2715,2036,1384,654,730,130,104,26,220,104,116,43,17,26,991,429,562,67420,24494,42926
32,595,0076,000000,0000,000000,KERALA,Ernakulam,CD BLOCK,Vadavukode,Urban,11015,45259,22374,22885,4424,2234,2190,8841,4383,4458,234,106,128,38643,19506,19137,6616,2868,3748,16707,12389,4318,13948,10762,3186,334,310,24,367,285,82,184,128,56,13063,10039,3024,2759,1627,1132,145,89,56,300,191,109,83,29,54,2231,1318,913,2332,1423,909,125,80,45,241,162,79,61,22,39,1905,1159,746,427,204,223,20,9,11,59,29,30,22,7,15,326,159,167,28552,9985,18567
32,595,0076,627948,0000,000000,KERALA,Ernakulam,VILLAGE,Irapuram ,Rural,4770,19137,9573,9564,1709,883,826,2314,1165,1149,74,34,40,16645,8467,8178,2492,1106,1386,8208,5607,2601,6841,4860,1981,814,666,148,680,414,266,138,113,25,5209,3667,1542,1367,747,620,201,154,47,340,194,146,63,30,33,763,369,394,1206,679,527,188,143,45,311,182,129,48,26,22,659,328,331,161,68,93,13,11,2,29,12,17,15,4,11,104,41,63,10929,3966,6963
32,595,0076,627949,0000,000000,KERALA,Ernakulam,VILLAGE,Mazhuvannoor,Rural,3679,14946,7560,7386,1197,622,575,1673,836,837,29,15,14,13209,6761,6448,1737,799,938,6833,4443,2390,5153,3545,1608,667,544,123,468,288,180,66,44,22,3952,2669,1283,1680,898,782,217,151,66,305,128,177,28,8,20,1130,611,519,1337,711,626,168,109,59,236,89,147,25,8,17,908,505,403,343,187,156,49,42,7,69,39,30,3,0,3,222,106,116,8113,3117,4996
32,595,0076,627950,0000,000000,KERALA,Ernakulam,VILLAGE,Pattimattom (Part),Rural,2770,11418,5729,5689,1138,581,557,1207,592,615,22,14,8,9660,4952,4708,1758,777,981,4377,3234,1143,3912,2972,940,383,289,94,310,196,114,27,18,9,3192,2469,723,465,262,203,45,31,14,104,56,48,2,1,1,314,174,140,362,219,143,38,26,12,79,44,35,1,1,0,244,148,96,103,43,60,7,5,2,25,12,13,1,0,1,70,26,44,7041,2495,4546
32,595,0076,627952,0000,000000,KERALA,Ernakulam,VILLAGE,Vadavukode,Rural,624,2377,1155,1222,199,95,104,327,156,171,2,1,1,2119,1044,1075,258,111,147,875,587,288,579,399,180,1,1,0,6,5,1,1,1,0,571,392,179,296,188,108,3,2,1,12,11,1,0,0,0,281,175,106,260,185,75,3,2,1,11,10,1,0,0,0,246,173,73,36,3,33,0,0,0,1,1,0,0,0,0,35,2,33,1502,568,934
32,595,0076,627953,0000,000000,KERALA,Ernakulam,VILLAGE,Aikaranad North,Rural,5123,20316,10081,10235,1649,822,827,3379,1658,1721,70,33,37,17809,8977,8832,2507,1104,1403,8287,5638,2649,6670,4657,2013,355,316,39,400,259,141,96,75,21,5819,4007,1812,1617,981,636,135,101,34,174,104,70,57,36,21,1251,740,511,1387,837,550,116,85,31,152,93,59,45,28,17,1074,631,443,230,144,86,19,16,3,22,11,11,12,8,4,177,109,68,12029,4443,7586
32,595,0076,627954,0000,000000,KERALA,Ernakulam,VILLAGE,Aikaranad South,Rural,5375,21053,10396,10657,1742,881,861,2626,1260,1366,206,98,108,18492,9259,9233,2561,1137,1424,8218,5778,2440,6899,5003,1896,661,583,78,570,371,199,87,71,16,5581,3978,1603,1319,775,544,129,95,34,233,125,108,16,11,5,941,544,397,1114,675,439,107,78,29,192,111,81,15,10,5,800,476,324,205,100,105,22,17,5,41,14,27,1,1,0,141,68,73,12835,4618,8217
32,595,0076,627955,0000,000000,KERALA,Ernakulam,VILLAGE,Thiruvaniyoor,Rural,6413,25327,12438,12889,2133,1079,1054,3035,1475,1560,54,30,24,22233,11095,11138,3094,1343,1751,10356,7151,3205,8929,6420,2509,641,497,144,657,453,204,151,123,28,7480,5347,2133,1427,731,696,142,99,43,192,88,104,31,13,18,1062,531,531,1121,622,499,122,86,36,159,73,86,20,9,11,820,454,366,306,109,197,20,13,7,33,15,18,11,4,7,242,77,165,14971,5287,9684
