State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Population in the age group 0-6 Male,Population in the age group 0-6 Female,Scheduled Castes population Person,Scheduled Castes population Male,Scheduled Castes population Female,Scheduled Tribes population Person,Scheduled Tribes population Male,Scheduled Tribes population Female,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Working Population Person,Main Working Population Male,Main Working Population Female,Main Cultivator Population Person,Main Cultivator Population Male,Main Cultivator Population Female,Main Agricultural Labourers Population Person,Main Agricultural Labourers Population Male,Main Agricultural Labourers Population Female,Main Household Industries Population Person,Main Household Industries Population Male,Main Household Industries Population Female,Main Other Workers Population Person,Main Other Workers Population Male,Main Other Workers Population Female,Marginal Worker Population Person,Marginal Worker Population Male,Marginal Worker Population Female,Marginal Cultivator Population Person,Marginal Cultivator Population Male,Marginal Cultivator Population Female,Marginal Agriculture Labourers Population Person,Marginal Agriculture Labourers Population Male,Marginal Agriculture Labourers Population Female,Marginal Household Industries Population Person,Marginal Household Industries Population Male,Marginal Household Industries Population Female,Marginal Other Workers Population Person,Marginal Other Workers Population Male,Marginal Other Workers Population Female,Marginal Worker Population 3_6 Person,Marginal Worker Population 3_6 Male,Marginal Worker Population 3_6 Female,Marginal Cultivator Population 3_6 Person,Marginal Cultivator Population 3_6 Male,Marginal Cultivator Population 3_6 Female,Marginal Agriculture Labourers Population 3_6 Person,Marginal Agriculture Labourers Population 3_6 Male,Marginal Agriculture Labourers Population 3_6 Female,Marginal Household Industries Population 3_6 Person,Marginal Household Industries Population 3_6 Male,Marginal Household Industries Population 3-6 Female,Marginal Other Workers Population Person 3_6 Person,Marginal Other Workers Population Person 3_6 Male,Marginal Other Workers Population Person 3_6 Female,Marginal Worker Population 0_3 Person,Marginal Worker Population 0_3 Male,Marginal Worker Population 0_3_Female,Marginal Cultivator Population 0_3 Person,Marginal Cultivator Population 0_3 Male,Marginal Cultivator Population 0_3_Female,Marginal Agriculture Labourers Population 0_3 Person,Marginal Agriculture Labourers Population 0_3 Male,Marginal Agriculture Labourers Population 0_3 Female,Marginal Household Industries Population 0_3 Person,Marginal Household Industries Population 0_3 Male,Marginal Household Industries Population 0_3 Female,Marginal Other Workers Population 0_3 Person,Marginal Other Workers Population 0_3 Male,Marginal Other Workers Population 0_3 Female,Non Working Population Person,Non Working Population Male,Non Working Population Female
32,591,0018,627342,0000,000000,KERALA,Kozhikode,VILLAGE,Vanimel,Rural,5587,25680,12368,13312,3188,1551,1637,145,82,63,296,154,142,20801,10436,10365,4879,1932,2947,6781,5762,1019,5155,4535,620,240,226,14,520,444,76,44,39,5,4351,3826,525,1626,1227,399,81,63,18,280,220,60,27,20,7,1238,924,314,1432,1116,316,70,55,15,235,193,42,25,19,6,1102,849,253,194,111,83,11,8,3,45,27,18,2,1,1,136,75,61,18899,6606,12293
32,591,0018,627343,0000,000000,KERALA,Kozhikode,VILLAGE,Vilangad,Rural,916,3778,1930,1848,408,211,197,9,4,5,907,467,440,3037,1596,1441,741,334,407,1710,1133,577,1158,869,289,45,42,3,37,36,1,3,2,1,1073,789,284,552,264,288,13,5,8,9,3,6,0,0,0,530,256,274,481,238,243,10,5,5,6,2,4,0,0,0,465,231,234,71,26,45,3,0,3,3,1,2,0,0,0,65,25,40,2068,797,1271
32,591,0018,627348,0000,000000,KERALA,Kozhikode,VILLAGE,Purameri,Rural,6185,27612,12743,14869,3235,1650,1585,530,250,280,43,23,20,22696,10753,11943,4916,1990,2926,7158,5918,1240,5401,4635,766,141,128,13,485,396,89,82,78,4,4693,4033,660,1757,1283,474,119,98,21,404,288,116,69,55,14,1165,842,323,1413,1063,350,103,83,20,319,231,88,55,42,13,936,707,229,344,220,124,16,15,1,85,57,28,14,13,1,229,135,94,20454,6825,13629
32,591,0018,627353,0000,000000,KERALA,Kozhikode,TOWN,Valayam (CT),Urban,3187,14328,6801,7527,1661,834,827,207,103,104,218,106,112,11523,5714,5809,2805,1087,1718,4177,3307,870,2651,2281,370,43,40,3,180,153,27,91,84,7,2337,2004,333,1526,1026,500,18,18,0,184,126,58,21,15,6,1303,867,436,1328,932,396,15,15,0,145,106,39,12,9,3,1156,802,354,198,94,104,3,3,0,39,20,19,9,6,3,147,65,82,10151,3494,6657
32,591,0018,627354,0000,000000,KERALA,Kozhikode,TOWN,Chekkiad (CT),Urban,5051,24246,11194,13052,3426,1724,1702,303,163,140,220,112,108,18892,9020,9872,5354,2174,3180,5779,4755,1024,4167,3741,426,194,174,20,284,220,64,60,56,4,3629,3291,338,1612,1014,598,92,37,55,304,137,167,14,8,6,1202,832,370,1188,812,376,50,28,22,259,116,143,13,8,5,866,660,206,424,202,222,42,9,33,45,21,24,1,0,1,336,172,164,18467,6439,12028
32,591,0018,627355,0000,000000,KERALA,Kozhikode,TOWN,Thuneri (CT),Urban,5212,23421,10693,12728,2945,1498,1447,352,179,173,31,13,18,18729,8836,9893,4692,1857,2835,5947,4881,1066,4631,3979,652,29,24,5,184,140,44,41,33,8,4377,3782,595,1316,902,414,20,15,5,181,110,71,6,5,1,1109,772,337,1091,781,310,19,15,4,140,90,50,5,4,1,927,672,255,225,121,104,1,0,1,41,20,21,1,1,0,182,100,82,17474,5812,11662
32,591,0018,627358,0000,000000,KERALA,Kozhikode,TOWN,Edacheri (CT),Urban,5985,26819,12368,14451,3069,1531,1538,541,267,274,55,21,34,22133,10500,11633,4686,1868,2818,7232,5723,1509,5634,4807,827,42,35,7,525,420,105,67,49,18,5000,4303,697,1598,916,682,39,27,12,482,229,253,18,10,8,1059,650,409,1241,816,425,28,22,6,313,199,114,15,9,6,885,586,299,357,100,257,11,5,6,169,30,139,3,1,2,174,64,110,19587,6645,12942
32,591,0019,000000,0000,000000,KERALA,Kozhikode,CD BLOCK,Kunnummal,Total,45521,198156,93967,104189,22642,11344,11298,4577,2242,2335,963,467,496,162859,79871,82988,35297,14096,21201,58491,46550,11941,43619,37585,6034,1633,1470,163,4150,3397,753,518,430,88,37318,32288,5030,14872,8965,5907,694,507,187,2781,1815,966,265,189,76,11132,6454,4678,10389,6949,3440,515,384,131,1785,1279,506,194,139,55,7895,5147,2748,4483,2016,2467,179,123,56,996,536,460,71,50,21,3237,1307,1930,139665,47417,92248
32,591,0019,000000,0000,000000,KERALA,Kozhikode,CD BLOCK,Kunnummal,Rural,32763,139895,66788,73107,15561,7814,7747,3613,1781,1832,866,418,448,115228,56992,58236,24667,9796,14871,43467,34095,9372,31921,27323,4598,1470,1321,149,3383,2752,631,406,334,72,26662,22916,3746,11546,6772,4774,572,415,157,2164,1392,772,188,126,62,8622,4839,3783,7926,5208,2718,437,328,109,1340,948,392,139,91,48,6010,3841,2169,3620,1564,2056,135,87,48,824,444,380,49,35,14,2612,998,1614,96428,32693,63735
32,591,0019,000000,0000,000000,KERALA,Kozhikode,CD BLOCK,Kunnummal,Urban,12758,58261,27179,31082,7081,3530,3551,964,461,503,97,49,48,47631,22879,24752,10630,4300,6330,15024,12455,2569,11698,10262,1436,163,149,14,767,645,122,112,96,16,10656,9372,1284,3326,2193,1133,122,92,30,617,423,194,77,63,14,2510,1615,895,2463,1741,722,78,56,22,445,331,114,55,48,7,1885,1306,579,863,452,411,44,36,8,172,92,80,22,15,7,625,309,316,43237,14724,28513
32,591,0019,627344,0000,000000,KERALA,Kozhikode,VILLAGE,Thinoor,Rural,1229,5148,2580,2568,495,254,241,55,29,26,209,93,116,4266,2215,2051,882,365,517,2021,1503,518,1292,1098,194,54,46,8,250,210,40,4,2,2,984,840,144,729,405,324,7,1,6,311,166,145,7,3,4,404,235,169,369,245,124,2,1,1,13,13,0,7,3,4,347,228,119,360,160,200,5,0,5,298,153,145,0,0,0,57,7,50,3127,1077,2050
32,591,0019,627345,0000,000000,KERALA,Kozhikode,VILLAGE,Kavilumpara,Rural,4611,19212,9369,9843,1977,1030,947,246,133,113,271,138,133,16127,8063,8064,3085,1306,1779,6575,5134,1441,5577,4662,915,330,298,32,894,727,167,53,36,17,4300,3601,699,998,472,526,40,23,17,182,126,56,6,3,3,770,320,450,751,347,404,34,18,16,92,64,28,6,3,3,619,262,357,247,125,122,6,5,1,90,62,28,0,0,0,151,58,93,12637,4235,8402
32,591,0019,627346,0000,000000,KERALA,Kozhikode,VILLAGE,Kayakkodi,Rural,5664,24578,11627,12951,2786,1375,1411,612,302,310,54,31,23,20211,9950,10261,4367,1677,2690,7162,5695,1467,4877,4252,625,225,208,17,632,522,110,62,50,12,3958,3472,486,2285,1443,842,104,83,21,540,375,165,34,27,7,1607,958,649,1628,1204,424,79,65,14,399,305,94,28,25,3,1122,809,313,657,239,418,25,18,7,141,70,71,6,2,4,485,149,336,17416,5932,11484
32,591,0019,627347,0000,000000,KERALA,Kozhikode,VILLAGE,Narippatta,Rural,4977,21381,10045,11336,2309,1165,1144,361,164,197,18,8,10,17732,8621,9111,3649,1424,2225,6090,5070,1020,4502,3945,557,240,213,27,640,554,86,99,90,9,3523,3088,435,1588,1125,463,104,89,15,390,275,115,41,34,7,1053,727,326,1112,822,290,87,76,11,298,223,75,29,23,6,698,500,198,476,303,173,17,13,4,92,52,40,12,11,1,355,227,128,15291,4975,10316
32,591,0019,627350,0000,000000,KERALA,Kozhikode,VILLAGE,Velom,Rural,6082,26738,12761,13977,3220,1606,1614,1127,553,574,89,42,47,21412,10674,10738,5326,2087,3239,7829,6119,1710,5669,4914,755,309,276,33,430,335,95,68,49,19,4862,4254,608,2160,1205,955,169,116,53,320,198,122,54,24,30,1617,867,750,1416,878,538,125,87,38,224,139,85,38,14,24,1029,638,391,744,327,417,44,29,15,96,59,37,16,10,6,588,229,359,18909,6642,12267
32,591,0019,627351,0000,000000,KERALA,Kozhikode,VILLAGE,Kuttiadi,Rural,4511,19351,9100,10251,2243,1137,1106,434,208,226,49,20,29,16091,7765,8326,3260,1335,1925,5573,4510,1063,4081,3568,513,182,168,14,309,211,98,100,91,9,3490,3098,392,1492,942,550,81,65,16,295,162,133,26,22,4,1090,693,397,1106,768,338,64,53,11,238,147,91,19,17,2,785,551,234,386,174,212,17,12,5,57,15,42,7,5,2,305,142,163,13778,4590,9188
32,591,0019,627352,0000,000000,KERALA,Kozhikode,VILLAGE,Maruthonkara,Rural,5689,23487,11306,12181,2531,1247,1284,778,392,386,176,86,90,19389,9704,9685,4098,1602,2496,8217,6064,2153,5923,4884,1039,130,112,18,228,193,35,20,16,4,5545,4563,982,2294,1180,1114,67,38,29,126,90,36,20,13,7,2081,1039,1042,1544,944,600,46,28,18,76,57,19,12,6,6,1410,853,557,750,236,514,21,10,11,50,33,17,8,7,1,671,186,485,15270,5242,10028
32,591,0019,627356,0000,000000,KERALA,Kozhikode,TOWN,Kunnummal (CT),Urban,4303,18031,8479,9552,1780,881,899,392,183,209,24,10,14,15274,7415,7859,2757,1064,1693,5512,4351,1161,4106,3394,712,107,94,13,246,205,41,41,34,7,3712,3061,651,1406,957,449,96,70,26,408,279,129,37,33,4,865,575,290,1034,753,281,59,41,18,299,229,70,22,21,1,654,462,192,372,204,168,37,29,8,109,50,59,15,12,3,211,113,98,12519,4128,8391
32,591,0019,627357,0000,000000,KERALA,Kozhikode,TOWN,Nadapuram (CT),Urban,8455,40230,18700,21530,5301,2649,2652,572,278,294,73,39,34,32357,15464,16893,7873,3236,4637,9512,8104,1408,7592,6868,724,56,55,1,521,440,81,71,62,9,6944,6311,633,1920,1236,684,26,22,4,209,144,65,40,30,10,1645,1040,605,1429,988,441,19,15,4,146,102,44,33,27,6,1231,844,387,491,248,243,7,7,0,63,42,21,7,3,4,414,196,218,30718,10596,20122
32,591,0020,000000,0000,000000,KERALA,Kozhikode,CD BLOCK,Thodannur,Total,30940,136354,63873,72481,14962,7568,7394,5037,2491,2546,304,123,181,114151,54661,59490,22203,9212,12991,36118,29582,6536,27010,23226,3784,663,575,88,2296,1863,433,365,281,84,23686,20507,3179,9108,6356,2752,311,229,82,2080,1510,570,188,114,74,6529,4503,2026,7099,5213,1886,246,186,60,1571,1223,348,151,98,53,5131,3706,1425,2009,1143,866,65,43,22,509,287,222,37,16,21,1398,797,601,100236,34291,65945
32,591,0020,000000,0000,000000,KERALA,Kozhikode,CD BLOCK,Thodannur,Rural,3235,14429,6743,7686,1751,904,847,743,385,358,9,4,5,11720,5614,6106,2709,1129,1580,3721,2992,729,2363,2059,304,148,123,25,181,154,27,47,41,6,1987,1741,246,1358,933,425,66,56,10,342,222,120,35,20,15,915,635,280,1034,757,277,56,50,6,280,188,92,17,12,5,681,507,174,324,176,148,10,6,4,62,34,28,18,8,10,234,128,106,10708,3751,6957
32,591,0020,000000,0000,000000,KERALA,Kozhikode,CD BLOCK,Thodannur,Urban,27705,121925,57130,64795,13211,6664,6547,4294,2106,2188,295,119,176,102431,49047,53384,19494,8083,11411,32397,26590,5807,24647,21167,3480,515,452,63,2115,1709,406,318,240,78,21699,18766,2933,7750,5423,2327,245,173,72,1738,1288,450,153,94,59,5614,3868,1746,6065,4456,1609,190,136,54,1291,1035,256,134,86,48,4450,3199,1251,1685,967,718,55,37,18,447,253,194,19,8,11,1164,669,495,89528,30540,58988
32,591,0020,627349,0000,000000,KERALA,Kozhikode,VILLAGE,Thiruvallur,Rural,3235,14429,6743,7686,1751,904,847,743,385,358,9,4,5,11720,5614,6106,2709,1129,1580,3721,2992,729,2363,2059,304,148,123,25,181,154,27,47,41,6,1987,1741,246,1358,933,425,66,56,10,342,222,120,35,20,15,915,635,280,1034,757,277,56,50,6,280,188,92,17,12,5,681,507,174,324,176,148,10,6,4,62,34,28,18,8,10,234,128,106,10708,3751,6957
32,591,0020,627362,0000,000000,KERALA,Kozhikode,TOWN,Ayancheri (CT),Urban,5864,26293,12372,13921,3083,1598,1485,707,353,354,79,34,45,21823,10443,11380,4470,1929,2541,6550,5487,1063,5227,4584,643,200,181,19,621,471,150,21,19,2,4385,3913,472,1323,903,420,55,45,10,326,225,101,13,6,7,929,627,302,1058,754,304,43,36,7,268,193,75,12,6,6,735,519,216,265,149,116,12,9,3,58,32,26,1,0,1,194,108,86,19743,6885,12858
32,591,0020,627363,0000,000000,KERALA,Kozhikode,TOWN,Kottappally (CT),Urban,4715,21169,9961,11208,2319,1169,1150,571,281,290,47,17,30,17636,8505,9131,3533,1456,2077,5526,4451,1075,3985,3377,608,91,67,24,526,415,111,38,32,6,3330,2863,467,1541,1074,467,52,34,18,473,328,145,22,15,7,994,697,297,1142,852,290,41,28,13,343,281,62,21,14,7,737,529,208,399,222,177,11,6,5,130,47,83,1,1,0,257,168,89,15643,5510,10133
32,591,0020,627364,0000,000000,KERALA,Kozhikode,TOWN,Villiappally (CT),Urban,7829,34502,15948,18554,3753,1849,1904,692,332,360,75,35,40,29188,13747,15441,5314,2201,3113,9108,7441,1667,6954,5925,1029,60,56,4,432,360,72,95,82,13,6367,5427,940,2154,1516,638,25,21,4,307,252,55,57,37,20,1765,1206,559,1631,1211,420,22,18,4,250,211,39,48,34,14,1311,948,363,523,305,218,3,3,0,57,41,16,9,3,6,454,258,196,25394,8507,16887
32,591,0020,627365,0000,000000,KERALA,Kozhikode,TOWN,Palayad (CT),Urban,4138,18141,8605,9536,1796,910,886,1111,543,568,64,19,45,15255,7453,7802,2886,1152,1734,5090,4211,879,4332,3739,593,79,69,10,257,215,42,43,31,12,3953,3424,529,758,472,286,14,10,4,57,33,24,17,11,6,670,418,252,626,406,220,9,5,4,46,29,17,14,10,4,557,362,195,132,66,66,5,5,0,11,4,7,3,1,2,113,56,57,13051,4394,8657
32,591,0020,627366,0000,000000,KERALA,Kozhikode,TOWN,Maniyur (CT),Urban,5159,21820,10244,11576,2260,1138,1122,1213,597,616,30,14,16,18529,8899,9630,3291,1345,1946,6123,5000,1123,4149,3542,607,85,79,6,279,248,31,121,76,45,3664,3139,525,1974,1458,516,99,63,36,575,450,125,44,25,19,1256,920,336,1608,1233,375,75,49,26,384,321,63,39,22,17,1110,841,269,366,225,141,24,14,10,191,129,62,5,3,2,146,79,67,15697,5244,10453
32,591,0021,000000,0000,000000,KERALA,Kozhikode,CD BLOCK,Melady,Total,30922,133742,62139,71603,14395,7288,7107,9582,4705,4877,172,88,84,112215,53293,58922,21527,8846,12681,38256,30831,7425,28854,24999,3855,496,437,59,1404,1182,222,378,283,95,26576,23097,3479,9402,5832,3570,206,122,84,941,570,371,291,146,145,7964,4994,2970,6648,4523,2125,173,94,79,645,423,222,162,91,71,5668,3915,1753,2754,1309,1445,33,28,5,296,147,149,129,55,74,2296,1079,1217,95486,31308,64178
32,591,0021,000000,0000,000000,KERALA,Kozhikode,CD BLOCK,Melady,Rural,5324,23576,11013,12563,2616,1319,1297,1473,708,765,32,19,13,19905,9445,10460,3671,1568,2103,6051,5176,875,5214,4638,576,178,156,22,213,188,25,75,64,11,4748,4230,518,837,538,299,51,26,25,86,54,32,15,9,6,685,449,236,701,453,248,49,24,25,69,45,24,10,6,4,573,378,195,136,85,51,2,2,0,17,9,8,5,3,2,112,71,41,17525,5837,11688
32,591,0021,000000,0000,000000,KERALA,Kozhikode,CD BLOCK,Melady,Urban,25598,110166,51126,59040,11779,5969,5810,8109,3997,4112,140,69,71,92310,43848,48462,17856,7278,10578,32205,25655,6550,23640,20361,3279,318,281,37,1191,994,197,303,219,84,21828,18867,2961,8565,5294,3271,155,96,59,855,516,339,276,137,139,7279,4545,2734,5947,4070,1877,124,70,54,576,378,198,152,85,67,5095,3537,1558,2618,1224,1394,31,26,5,279,138,141,124,52,72,2184,1008,1176,77961,25471,52490
32,591,0021,627367,0000,000000,KERALA,Kozhikode,VILLAGE,Payyoli,Rural,5324,23576,11013,12563,2616,1319,1297,1473,708,765,32,19,13,19905,9445,10460,3671,1568,2103,6051,5176,875,5214,4638,576,178,156,22,213,188,25,75,64,11,4748,4230,518,837,538,299,51,26,25,86,54,32,15,9,6,685,449,236,701,453,248,49,24,25,69,45,24,10,6,4,573,378,195,136,85,51,2,2,0,17,9,8,5,3,2,112,71,41,17525,5837,11688
32,591,0021,627386,0000,000000,KERALA,Kozhikode,TOWN,Iringal (CT),Urban,5886,25894,12139,13755,2636,1342,1294,1383,675,708,21,11,10,21931,10482,11449,3963,1657,2306,8008,6552,1456,6347,5491,856,24,22,2,151,140,11,74,51,23,6098,5278,820,1661,1061,600,13,8,5,63,32,31,46,18,28,1539,1003,536,1303,895,408,10,5,5,36,20,16,29,16,13,1228,854,374,358,166,192,3,3,0,27,12,15,17,2,15,311,149,162,17886,5587,12299
32,591,0021,627390,0000,000000,KERALA,Kozhikode,TOWN,Meppayyur (CT),Urban,3265,13922,6491,7431,1480,749,731,846,414,432,22,11,11,11705,5606,6099,2217,885,1332,4224,3304,920,2889,2466,423,67,63,4,171,129,42,40,30,10,2611,2244,367,1335,838,497,43,29,14,146,68,78,85,73,12,1061,668,393,946,623,323,37,23,14,108,50,58,48,40,8,753,510,243,389,215,174,6,6,0,38,18,20,37,33,4,308,158,150,9698,3187,6511
32,591,0021,627391,0000,000000,KERALA,Kozhikode,TOWN,Kozhukkallur (CT),Urban,3319,14007,6570,7437,1437,738,699,975,471,504,36,20,16,11832,5688,6144,2175,882,1293,4310,3341,969,2870,2464,406,41,35,6,164,146,18,33,25,8,2632,2258,374,1440,877,563,34,20,14,165,96,69,51,18,33,1190,743,447,927,683,244,24,11,13,92,74,18,20,12,8,791,586,205,513,194,319,10,9,1,73,22,51,31,6,25,399,157,242,9697,3229,6468
32,591,0021,627392,0000,000000,KERALA,Kozhikode,TOWN,Thurayur (CT),Urban,3257,14176,6531,7645,1642,850,792,2117,1062,1055,13,4,9,11638,5499,6139,2538,1032,1506,3653,2852,801,2243,1908,335,41,29,12,180,155,25,34,20,14,1988,1704,284,1410,944,466,19,13,6,185,140,45,27,8,19,1179,783,396,963,658,305,13,8,5,138,107,31,20,6,14,792,537,255,447,286,161,6,5,1,47,33,14,7,2,5,387,246,141,10523,3679,6844
