"State/UTs_Code","District_Code","CD Block_Code","Town/Village_Code","Ward_Code","EB_Code","State/UTs_Name","District_Name","Level","Name","Total/Rural/Urban","No of Households","Total Population Person","Total Population Male","Total Population Female","Population in the age group 0-6 Person","Population in the age group 0-6 Male","Population in the age group 0-6 Female","Scheduled Castes population Person","Scheduled Castes population Male","Scheduled Castes population Female","Scheduled Tribes population Person","Scheduled Tribes population Male","Scheduled Tribes population Female","Literates Population Person","Literates Population Male","Literates Population Female","Illiterate Persons","Illiterate Male","Illiterate Female","Total Worker Population Person","Total Worker Population Male","Total Worker Population Female","Main Working Population Person","Main Working Population Male","Main Working Population Female","Main Cultivator Population Person","Main Cultivator Population Male","Main Cultivator Population Female","Main Agricultural Labourers Population Person","Main Agricultural Labourers Population Male","Main Agricultural Labourers Population Female","Main Household Industries Population Person","Main Household Industries Population Male","Main Household Industries Population Female","Main Other Workers Population Person","Main Other Workers Population Male","Main Other Workers Population Female","Marginal Worker Population Person","Marginal Worker Population Male","Marginal Worker Population Female","Marginal Cultivator Population Person","Marginal Cultivator Population Male","Marginal Cultivator Population Female","Marginal Agriculture Labourers Population Person","Marginal Agriculture Labourers Population Male","Marginal Agriculture Labourers Population Female","Marginal Household Industries Population Person","Marginal Household Industries Population Male","Marginal Household Industries Population Female","Marginal Other Workers Population Person","Marginal Other Workers Population Male","Marginal Other Workers Population Female","Marginal Worker Population 3_6 Person","Marginal Worker Population 3_6 Male","Marginal Worker Population 3_6 Female","Marginal Cultivator Population 3_6 Person","Marginal Cultivator Population 3_6 Male","Marginal Cultivator Population 3_6 Female","Marginal Agriculture Labourers Population 3_6 Person","Marginal Agriculture Labourers Population 3_6 Male","Marginal Agriculture Labourers Population 3_6 Female","Marginal Household Industries Population 3_6 Person","Marginal Household Industries Population 3_6 Male","Marginal Household Industries Population 3-6 Female","Marginal Other Workers Population Person 3_6 Person","Marginal Other Workers Population Person 3_6 Male","Marginal Other Workers Population Person 3_6 Female","Marginal Worker Population 0_3 Person","Marginal Worker Population 0_3 Male","Marginal Worker Population 0_3_Female","Marginal Cultivator Population 0_3 Person","Marginal Cultivator Population 0_3 Male","Marginal Cultivator Population 0_3_Female","Marginal Agriculture Labourers Population 0_3 Person","Marginal Agriculture Labourers Population 0_3 Male","Marginal Agriculture Labourers Population 0_3 Female","Marginal Household Industries Population 0_3 Person","Marginal Household Industries Population 0_3 Male","Marginal Household Industries Population 0_3 Female","Marginal Other Workers Population 0_3 Person","Marginal Other Workers Population 0_3 Male","Marginal Other Workers Population 0_3 Female","Non Working Population Person","Non Working Population Male","Non Working Population Female"
"32","601","0142","000000","0000","000000","KERALA","Thiruvananthapuram","CD BLOCK","Kilimanoor","Rural","51467","198519","91331","107188","19850","10128","9722","34650","16356","18294","603","278","325","166498","77813","88685","32021","13518","18503","72199","48336","23863","50230","35949","14281","4351","3897","454","6474","5166","1308","1059","766","293","38346","26120","12226","21969","12387","9582","1719","1360","359","5079","3475","1604","641","348","293","14530","7204","7326","16573","9857","6716","1250","1023","227","3734","2642","1092","488","270","218","11101","5922","5179","5396","2530","2866","469","337","132","1345","833","512","153","78","75","3429","1282","2147","126320","42995","83325"
"32","601","0142","000000","0000","000000","KERALA","Thiruvananthapuram","CD BLOCK","Kilimanoor","Urban","3750","14762","6768","7994","1552","810","742","2349","1113","1236","9","5","4","12479","5753","6726","2283","1015","1268","5319","3692","1627","3838","2917","921","92","68","24","253","200","53","40","31","9","3453","2618","835","1481","775","706","50","33","17","158","119","39","22","7","15","1251","616","635","1024","609","415","41","26","15","133","104","29","15","7","8","835","472","363","457","166","291","9","7","2","25","15","10","7","0","7","416","144","272","9443","3076","6367"
"32","601","0142","628455","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Navaikulam","Rural","6721","26551","12209","14342","2753","1417","1336","4758","2230","2528","115","52","63","22304","10387","11917","4247","1822","2425","9821","6384","3437","7031","4714","2317","599","503","96","1068","867","201","188","161","27","5176","3183","1993","2790","1670","1120","182","148","34","707","556","151","45","29","16","1856","937","919","2323","1371","952","154","123","31","529","419","110","32","19","13","1608","810","798","467","299","168","28","25","3","178","137","41","13","10","3","248","127","121","16730","5825","10905"
"32","601","0142","628456","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Pallickal","Rural","4261","16873","7823","9050","1770","937","833","2043","969","1074","35","14","21","14224","6657","7567","2649","1166","1483","5259","3806","1453","3923","2923","1000","588","571","17","503","440","63","58","45","13","2774","1867","907","1336","883","453","72","65","7","357","293","64","24","9","15","883","516","367","1040","683","357","60","55","5","261","212","49","23","9","14","696","407","289","296","200","96","12","10","2","96","81","15","1","0","1","187","109","78","11614","4017","7597"
"32","601","0142","628457","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Madavoor","Rural","5366","21118","9790","11328","2186","1151","1035","3010","1442","1568","22","11","11","17415","8202","9213","3703","1588","2115","7851","5156","2695","5597","3885","1712","523","462","61","799","660","139","96","53","43","4179","2710","1469","2254","1271","983","192","160","32","575","398","177","94","35","59","1393","678","715","1716","986","730","140","119","21","377","275","102","72","28","44","1127","564","563","538","285","253","52","41","11","198","123","75","22","7","15","266","114","152","13267","4634","8633"
"32","601","0142","628458","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Kudavoor","Rural","3501","14151","6449","7702","1751","896","855","2205","1083","1122","27","11","16","11370","5225","6145","2781","1224","1557","4244","3016","1228","3226","2339","887","331","318","13","428","370","58","206","122","84","2261","1529","732","1018","677","341","96","87","9","284","206","78","38","22","16","600","362","238","911","618","293","75","69","6","260","193","67","30","18","12","546","338","208","107","59","48","21","18","3","24","13","11","8","4","4","54","24","30","9907","3433","6474"
"32","601","0142","628459","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Vellalloor","Rural","3069","11440","5271","6169","977","506","471","2715","1272","1443","6","2","4","9694","4543","5151","1746","728","1018","4506","2923","1583","2353","1718","635","218","197","21","289","216","73","91","68","23","1755","1237","518","2153","1205","948","184","136","48","410","239","171","108","76","32","1451","754","697","1613","959","654","125","93","32","294","185","109","88","62","26","1106","619","487","540","246","294","59","43","16","116","54","62","20","14","6","345","135","210","6934","2348","4586"
"32","601","0142","628460","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Kilimanoor","Rural","5367","20515","9435","11080","1880","926","954","3948","1834","2114","19","11","8","17486","8205","9281","3029","1230","1799","7817","5157","2660","5761","4051","1710","572","506","66","764","573","191","108","83","25","4317","2889","1428","2056","1106","950","194","138","56","450","308","142","26","15","11","1386","645","741","1436","888","548","135","112","23","361","262","99","18","10","8","922","504","418","620","218","402","59","26","33","89","46","43","8","5","3","464","141","323","12698","4278","8420"
"32","601","0142","628461","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Pazhayakunnummel","Rural","6578","24608","11289","13319","2318","1169","1149","5124","2412","2712","115","55","60","20642","9688","10954","3966","1601","2365","9405","6264","3141","7249","5184","2065","584","504","80","985","713","272","102","71","31","5578","3896","1682","2156","1080","1076","197","137","60","453","276","177","41","9","32","1465","658","807","1745","927","818","158","118","40","399","252","147","33","6","27","1155","551","604","411","153","258","39","19","20","54","24","30","8","3","5","310","107","203","15203","5025","10178"
"32","601","0142","628462","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Pulimath","Rural","5815","22045","10212","11833","2075","1028","1047","3827","1767","2060","156","70","86","18613","8825","9788","3432","1387","2045","8489","5806","2683","5268","3952","1316","345","326","19","581","483","98","62","45","17","4280","3098","1182","3221","1854","1367","229","192","37","788","578","210","122","84","38","2082","1000","1082","2455","1444","1011","133","113","20","579","414","165","98","69","29","1645","848","797","766","410","356","96","79","17","209","164","45","24","15","9","437","152","285","13556","4406","9150"
"32","601","0142","628463","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Koduvazhannoor","Rural","2755","10248","4663","5585","979","476","503","1797","851","946","7","2","5","8380","3900","4480","1868","763","1105","3759","2429","1330","2603","1868","735","158","136","22","269","215","54","37","24","13","2139","1493","646","1156","561","595","87","64","23","271","153","118","36","22","14","762","322","440","741","430","311","65","49","16","162","115","47","20","11","9","494","255","239","415","131","284","22","15","7","109","38","71","16","11","5","268","67","201","6489","2234","4255"
"32","601","0142","628464","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Nagaroor","Rural","3982","15072","6915","8157","1433","718","715","2338","1111","1227","50","23","27","13000","6027","6973","2072","888","1184","5648","3788","1860","3522","2666","856","186","161","25","498","413","85","62","53","9","2776","2039","737","2126","1122","1004","179","153","26","513","293","220","59","16","43","1375","660","715","1343","821","522","126","108","18","315","185","130","39","14","25","863","514","349","783","301","482","53","45","8","198","108","90","20","2","18","512","146","366","9424","3127","6297"
"32","601","0142","628465","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Karavaram","Rural","4052","15898","7275","8623","1728","904","824","2885","1385","1500","51","27","24","13370","6154","7216","2528","1121","1407","5400","3607","1793","3697","2649","1048","247","213","34","290","216","74","49","41","8","3111","2179","932","1703","958","745","107","80","27","271","175","96","48","31","17","1277","672","605","1250","730","520","79","64","15","197","130","67","35","24","11","939","512","427","453","228","225","28","16","12","74","45","29","13","7","6","338","160","178","10498","3668","6830"
"32","601","0142","628473","0000","000000","KERALA","Thiruvananthapuram","TOWN","Alamcode (CT)","Urban","3750","14762","6768","7994","1552","810","742","2349","1113","1236","9","5","4","12479","5753","6726","2283","1015","1268","5319","3692","1627","3838","2917","921","92","68","24","253","200","53","40","31","9","3453","2618","835","1481","775","706","50","33","17","158","119","39","22","7","15","1251","616","635","1024","609","415","41","26","15","133","104","29","15","7","8","835","472","363","457","166","291","9","7","2","25","15","10","7","0","7","416","144","272","9443","3076","6367"
"32","601","0143","000000","0000","000000","KERALA","Thiruvananthapuram","CD BLOCK","Chirayinkeezhu","Total","45165","183749","83820","99929","18498","9330","9168","31400","14575","16825","236","114","122","150541","69945","80596","33208","13875","19333","70052","45012","25040","50621","35618","15003","1282","1044","238","2830","2147","683","1583","751","832","44926","31676","13250","19431","9394","10037","947","516","431","2681","1490","1191","821","249","572","14982","7139","7843","16021","8132","7889","739","417","322","2232","1265","967","627","195","432","12423","6255","6168","3410","1262","2148","208","99","109","449","225","224","194","54","140","2559","884","1675","113697","38808","74889"
"32","601","0143","000000","0000","000000","KERALA","Thiruvananthapuram","CD BLOCK","Chirayinkeezhu","Rural","18940","78143","36432","41711","7707","3928","3779","11624","5389","6235","99","46","53","64014","30201","33813","14129","6231","7898","31038","20349","10689","23618","16793","6825","735","594","141","1226","926","300","656","323","333","21001","14950","6051","7420","3556","3864","596","272","324","572","316","256","417","138","279","5835","2830","3005","6132","3160","2972","466","231","235","466","280","186","332","117","215","4868","2532","2336","1288","396","892","130","41","89","106","36","70","85","21","64","967","298","669","47105","16083","31022"
"32","601","0143","000000","0000","000000","KERALA","Thiruvananthapuram","CD BLOCK","Chirayinkeezhu","Urban","26225","105606","47388","58218","10791","5402","5389","19776","9186","10590","137","68","69","86527","39744","46783","19079","7644","11435","39014","24663","14351","27003","18825","8178","547","450","97","1604","1221","383","927","428","499","23925","16726","7199","12011","5838","6173","351","244","107","2109","1174","935","404","111","293","9147","4309","4838","9889","4972","4917","273","186","87","1766","985","781","295","78","217","7555","3723","3832","2122","866","1256","78","58","20","343","189","154","109","33","76","1592","586","1006","66592","22725","43867"
"32","601","0143","628469","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Elamba-Mudakkal","Rural","5288","20314","9381","10933","1888","982","906","3544","1666","1878","29","14","15","17239","8058","9181","3075","1323","1752","8162","5368","2794","5611","4165","1446","446","380","66","755","574","181","206","140","66","4204","3071","1133","2551","1203","1348","408","151","257","352","177","175","82","20","62","1709","855","854","2095","1068","1027","302","124","178","283","163","120","78","18","60","1432","763","669","456","135","321","106","27","79","69","14","55","4","2","2","277","92","185","12152","4013","8139"
"32","601","0143","628470","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Attingal-Avanavancherry (Part)","Rural","1353","5290","2450","2840","481","256","225","1367","640","727","12","6","6","4504","2105","2399","786","345","441","2002","1424","578","1081","867","214","50","43","7","46","41","5","27","21","6","958","762","196","921","557","364","53","45","8","80","64","16","34","19","15","754","429","325","832","517","315","47","39","8","63","51","12","26","14","12","696","413","283","89","40","49","6","6","0","17","13","4","8","5","3","58","16","42","3288","1026","2262"
"32","601","0143","628471","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Kadakkavoor","Rural","5144","22632","10880","11752","2312","1193","1119","1641","742","899","33","13","20","17739","8484","9255","4893","2396","2497","9534","6240","3294","8242","5719","2523","99","70","29","140","116","24","90","67","23","7913","5466","2447","1292","521","771","60","33","27","58","23","35","153","71","82","1021","394","627","1101","477","624","52","30","22","47","20","27","145","69","76","857","358","499","191","44","147","8","3","5","11","3","8","8","2","6","164","36","128","13098","4640","8458"
"32","601","0143","628472","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Sarkara-Chirayinkeezhu","Rural","7155","29907","13721","16186","3026","1497","1529","5072","2341","2731","25","13","12","24532","11554","12978","5375","2167","3208","11340","7317","4023","8684","6042","2642","140","101","39","285","195","90","333","95","238","7926","5651","2275","2656","1275","1381","75","43","32","82","52","30","148","28","120","2351","1152","1199","2104","1098","1006","65","38","27","73","46","27","83","16","67","1883","998","885","552","177","375","10","5","5","9","6","3","65","12","53","468","154","314","18567","6404","12163"
"32","601","0143","628474","0000","000000","KERALA","Thiruvananthapuram","TOWN","Keezhattingal (CT)","Urban","3800","15185","6819","8366","1519","753","766","3178","1510","1668","22","14","8","12352","5713","6639","2833","1106","1727","5558","3629","1929","3924","2835","1089","81","72","9","301","239","62","55","41","14","3487","2483","1004","1634","794","840","44","37","7","202","127","75","35","11","24","1353","619","734","1284","650","634","32","27","5","166","108","58","27","10","17","1059","505","554","350","144","206","12","10","2","36","19","17","8","1","7","294","114","180","9627","3190","6437"
"32","601","0143","628475","0000","000000","KERALA","Thiruvananthapuram","TOWN","Vakkom (CT)","Urban","4937","19267","8319","10948","1922","939","983","2192","999","1193","26","8","18","15902","7006","8896","3365","1313","2052","6658","3968","2690","4959","3137","1822","49","32","17","60","40","20","268","66","202","4582","2999","1583","1699","831","868","43","25","18","175","106","69","63","15","48","1418","685","733","1351","681","670","36","19","17","143","82","61","38","10","28","1134","570","564","348","150","198","7","6","1","32","24","8","25","5","20","284","115","169","12609","4351","8258"
"32","601","0143","628476","0000","000000","KERALA","Thiruvananthapuram","TOWN","Kizhuvalam-Koonthalloor (CT)","Urban","7649","30770","13908","16862","3131","1563","1568","6024","2743","3281","25","11","14","25628","11797","13831","5142","2111","3031","11222","7303","3919","7546","5574","1972","208","168","40","453","338","115","112","82","30","6773","4986","1787","3676","1729","1947","96","61","35","809","432","377","88","35","53","2683","1201","1482","2946","1468","1478","73","43","30","720","394","326","66","25","41","2087","1006","1081","730","261","469","23","18","5","89","38","51","22","10","12","596","195","401","19548","6605","12943"
"32","601","0143","628477","0000","000000","KERALA","Thiruvananthapuram","TOWN","Edakkode (CT)","Urban","3266","12994","5956","7038","1327","673","654","3137","1518","1619","19","11","8","11034","5088","5946","1960","868","1092","4881","3226","1655","3192","2430","762","110","95","15","451","344","107","55","43","12","2576","1948","628","1689","796","893","97","77","20","383","203","180","83","14","69","1126","502","624","1409","672","737","75","63","12","306","160","146","56","6","50","972","443","529","280","124","156","22","14","8","77","43","34","27","8","19","154","59","95","8113","2730","5383"
"32","601","0143","628478","0000","000000","KERALA","Thiruvananthapuram","TOWN","Azhoor (CT)","Urban","6573","27390","12386","15004","2892","1474","1418","5245","2416","2829","45","24","21","21611","10140","11471","5779","2246","3533","10695","6537","4158","7382","4849","2533","99","83","16","339","260","79","437","196","241","6507","4310","2197","3313","1688","1625","71","44","27","540","306","234","135","36","99","2567","1302","1265","2899","1501","1398","57","34","23","431","241","190","108","27","81","2303","1199","1104","414","187","227","14","10","4","109","65","44","27","9","18","264","103","161","16695","5849","10846"
"32","601","0144","000000","0000","000000","KERALA","Thiruvananthapuram","CD BLOCK","Vamanapuram","Total","57251","216222","100660","115562","20733","10501","10232","27184","12785","14399","6143","2874","3269","181019","86027","94992","35203","14633","20570","83456","56417","27039","56129","43022","13107","4260","3664","596","8666","6902","1764","1110","825","285","42093","31631","10462","27327","13395","13932","1706","1088","618","4923","3148","1775","578","242","336","20120","8917","11203","20437","10984","9453","1405","891","514","3918","2604","1314","393","186","207","14721","7303","7418","6890","2411","4479","301","197","104","1005","544","461","185","56","129","5399","1614","3785","132766","44243","88523"
"32","601","0144","000000","0000","000000","KERALA","Thiruvananthapuram","CD BLOCK","Vamanapuram","Rural","57251","216222","100660","115562","20733","10501","10232","27184","12785","14399","6143","2874","3269","181019","86027","94992","35203","14633","20570","83456","56417","27039","56129","43022","13107","4260","3664","596","8666","6902","1764","1110","825","285","42093","31631","10462","27327","13395","13932","1706","1088","618","4923","3148","1775","578","242","336","20120","8917","11203","20437","10984","9453","1405","891","514","3918","2604","1314","393","186","207","14721","7303","7418","6890","2411","4479","301","197","104","1005","544","461","185","56","129","5399","1614","3785","132766","44243","88523"
"32","601","0144","000000","0000","000000","KERALA","Thiruvananthapuram","CD BLOCK","Vamanapuram","Urban","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","601","0144","628479","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Nellanad","Rural","6585","25981","12190","13791","2477","1273","1204","3756","1749","2007","56","26","30","21926","10453","11473","4055","1737","2318","8980","6654","2326","6571","5187","1384","315","274","41","1137","969","168","121","92","29","4998","3852","1146","2409","1467","942","146","117","29","523","369","154","37","25","12","1703","956","747","1947","1210","737","100","76","24","401","274","127","34","22","12","1412","838","574","462","257","205","46","41","5","122","95","27","3","3","0","291","118","173","17001","5536","11465"
"32","601","0144","628480","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Vamanapuram","Rural","5645","21038","9653","11385","1914","961","953","1922","905","1017","38","16","22","17948","8385","9563","3090","1268","1822","8839","5537","3302","5556","4158","1398","530","427","103","843","637","206","102","66","36","4081","3028","1053","3283","1379","1904","124","94","30","884","418","466","58","33","25","2217","834","1383","2389","1159","1230","96","76","20","797","391","406","39","24","15","1457","668","789","894","220","674","28","18","10","87","27","60","19","9","10","760","166","594","12199","4116","8083"
"32","601","0144","628481","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Kallara","Rural","6981","25844","11848","13996","2420","1228","1192","2893","1355","1538","71","35","36","22179","10279","11900","3665","1569","2096","10808","6808","4000","6918","5161","1757","559","475","84","774","637","137","91","56","35","5494","3993","1501","3890","1647","2243","300","136","164","398","257","141","65","18","47","3127","1236","1891","2838","1326","1512","252","114","138","222","146","76","43","13","30","2321","1053","1268","1052","321","731","48","22","26","176","111","65","22","5","17","806","183","623","15036","5040","9996"
"32","601","0144","628482","0000","000000","KERALA","Thiruvananthapuram","VILLAGE","Pangode","Rural","7786","29039","13511","15528","2860","1428","1432","4017","1859","2158","944","443","501","24299","11552","12747","4740","1959","2781","11882","7642","4240","7275","5587","1688","595","522","73","1117","919","198","89","59","30","5474","4087","1387","4607","2055","2552","413","277","136","757","477","280","155","47","108","3282","1254","2028","3762","1807","1955","373","254","119","656","440","216","110","35","75","2623","1078","1545","845","248","597","40","23","17","101","37","64","45","12","33","659","176","483","17157","5869","11288"
