"State/UTs_Code","District_Code","CD Block_Code","Town/Village_Code","Ward_Code","EB_Code","State/UTs_Name","District_Name","Level","Name","Total/Rural/Urban","No of Households","Total Population Person","Total Population Male","Total Population Female","Population in the age group 0-6 Person","Population in the age group 0-6 Male","Population in the age group 0-6 Female","Scheduled Castes population Person","Scheduled Castes population Male","Scheduled Castes population Female","Scheduled Tribes population Person","Scheduled Tribes population Male","Scheduled Tribes population Female","Literates Population Person","Literates Population Male","Literates Population Female","Illiterate Persons","Illiterate Male","Illiterate Female","Total Worker Population Person","Total Worker Population Male","Total Worker Population Female","Main Working Population Person","Main Working Population Male","Main Working Population Female","Main Cultivator Population Person","Main Cultivator Population Male","Main Cultivator Population Female","Main Agricultural Labourers Population Person","Main Agricultural Labourers Population Male","Main Agricultural Labourers Population Female","Main Household Industries Population Person","Main Household Industries Population Male","Main Household Industries Population Female","Main Other Workers Population Person","Main Other Workers Population Male","Main Other Workers Population Female","Marginal Worker Population Person","Marginal Worker Population Male","Marginal Worker Population Female","Marginal Cultivator Population Person","Marginal Cultivator Population Male","Marginal Cultivator Population Female","Marginal Agriculture Labourers Population Person","Marginal Agriculture Labourers Population Male","Marginal Agriculture Labourers Population Female","Marginal Household Industries Population Person","Marginal Household Industries Population Male","Marginal Household Industries Population Female","Marginal Other Workers Population Person","Marginal Other Workers Population Male","Marginal Other Workers Population Female","Marginal Worker Population 3_6 Person","Marginal Worker Population 3_6 Male","Marginal Worker Population 3_6 Female","Marginal Cultivator Population 3_6 Person","Marginal Cultivator Population 3_6 Male","Marginal Cultivator Population 3_6 Female","Marginal Agriculture Labourers Population 3_6 Person","Marginal Agriculture Labourers Population 3_6 Male","Marginal Agriculture Labourers Population 3_6 Female","Marginal Household Industries Population 3_6 Person","Marginal Household Industries Population 3_6 Male","Marginal Household Industries Population 3-6 Female","Marginal Other Workers Population Person 3_6 Person","Marginal Other Workers Population Person 3_6 Male","Marginal Other Workers Population Person 3_6 Female","Marginal Worker Population 0_3 Person","Marginal Worker Population 0_3 Male","Marginal Worker Population 0_3_Female","Marginal Cultivator Population 0_3 Person","Marginal Cultivator Population 0_3 Male","Marginal Cultivator Population 0_3_Female","Marginal Agriculture Labourers Population 0_3 Person","Marginal Agriculture Labourers Population 0_3 Male","Marginal Agriculture Labourers Population 0_3 Female","Marginal Household Industries Population 0_3 Person","Marginal Household Industries Population 0_3 Male","Marginal Household Industries Population 0_3 Female","Marginal Other Workers Population 0_3 Person","Marginal Other Workers Population 0_3 Male","Marginal Other Workers Population 0_3 Female","Non Working Population Person","Non Working Population Male","Non Working Population Female"
"32","596","0088","000000","0000","000000","KERALA","Idukki ","CD BLOCK","Devikulam","Rural","31945","121577","61034","60543","11254","5677","5577","47810","23917","23893","13599","6908","6691","90209","48795","41414","31368","12239","19129","65793","37287","28506","54819","32005","22814","6354","4146","2208","17357","9114","8243","392","244","148","30716","18501","12215","10974","5282","5692","1778","888","890","3855","1706","2149","169","67","102","5172","2621","2551","8257","4067","4190","358","208","150","3262","1503","1759","120","47","73","4517","2309","2208","2717","1215","1502","1420","680","740","593","203","390","49","20","29","655","312","343","55784","23747","32037"
"32","596","0088","000000","0000","000000","KERALA","Idukki ","CD BLOCK","Devikulam","Urban","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","596","0088","628049","0000","000000","KERALA","Idukki ","VILLAGE","Marayoor","Rural","3307","12399","6192","6207","1277","667","610","3990","1994","1996","3436","1753","1683","8558","4577","3981","3841","1615","2226","6503","3673","2830","5023","2964","2059","816","471","345","2826","1493","1333","58","38","20","1323","962","361","1480","709","771","102","62","40","1100","480","620","23","9","14","255","158","97","1233","628","605","83","56","27","909","422","487","18","7","11","223","143","80","247","81","166","19","6","13","191","58","133","5","2","3","32","15","17","5896","2519","3377"
"32","596","0088","628050","0000","000000","KERALA","Idukki ","VILLAGE","Keezhanthoor","Rural","1145","4205","2082","2123","405","205","200","814","392","422","1583","796","787","2802","1485","1317","1403","597","806","2413","1341","1072","1945","1154","791","312","184","128","991","546","445","15","11","4","627","413","214","468","187","281","16","10","6","409","156","253","10","8","2","33","13","20","280","114","166","13","7","6","233","91","142","10","8","2","24","8","16","188","73","115","3","3","0","176","65","111","0","0","0","9","5","4","1792","741","1051"
"32","596","0088","628051","0000","000000","KERALA","Idukki ","VILLAGE","Kanthalloor","Rural","1778","6758","3339","3419","669","314","355","2291","1150","1141","887","434","453","4681","2517","2164","2077","822","1255","3643","2172","1471","3267","2026","1241","373","272","101","1859","1028","831","55","36","19","980","690","290","376","146","230","23","11","12","303","109","194","3","0","3","47","26","21","367","142","225","19","9","10","301","108","193","2","0","2","45","25","20","9","4","5","4","2","2","2","1","1","1","0","1","2","1","1","3115","1167","1948"
"32","596","0088","628052","0000","000000","KERALA","Idukki ","VILLAGE","Kottakamboor","Rural","660","2405","1249","1156","281","138","143","259","136","123","1010","522","488","1308","821","487","1097","428","669","1683","868","815","1648","856","792","1293","653","640","318","171","147","5","2","3","32","30","2","35","12","23","15","2","13","8","3","5","9","6","3","3","1","2","16","7","9","4","1","3","8","3","5","2","2","0","2","1","1","19","5","14","11","1","10","0","0","0","7","4","3","1","0","1","722","381","341"
"32","596","0088","628053","0000","000000","KERALA","Idukki ","VILLAGE","Vattavada","Rural","901","3292","1690","1602","395","200","195","644","309","335","572","297","275","2194","1250","944","1098","440","658","1960","1046","914","1770","963","807","405","234","171","1103","556","547","16","9","7","246","164","82","190","83","107","10","6","4","113","54","59","3","2","1","64","21","43","173","76","97","10","6","4","107","53","54","2","1","1","54","16","38","17","7","10","0","0","0","6","1","5","1","1","0","10","5","5","1332","644","688"
"32","596","0088","628054","0000","000000","KERALA","Idukki ","VILLAGE","Kannan Devan Hills","Rural","14134","55738","27973","27765","4851","2445","2406","31264","15661","15603","2415","1227","1188","43499","23443","20056","12239","4530","7709","28863","16297","12566","23624","13623","10001","261","138","123","891","466","425","147","89","58","22325","12930","9395","5239","2674","2565","1430","706","724","120","65","55","81","33","48","3608","1870","1738","3392","1753","1639","81","43","38","102","56","46","62","23","39","3147","1631","1516","1847","921","926","1349","663","686","18","9","9","19","10","9","461","239","222","26875","11676","15199"
"32","596","0088","628055","0000","000000","KERALA","Idukki ","VILLAGE","Mankulam","Rural","2513","9595","4863","4732","918","444","474","490","249","241","2099","1059","1040","7559","3982","3577","2036","881","1155","4963","3103","1860","4119","2762","1357","1169","937","232","1935","1142","793","17","12","5","998","671","327","844","341","503","110","45","65","325","144","181","9","0","9","400","152","248","711","324","387","83","43","40","273","137","136","5","0","5","350","144","206","133","17","116","27","2","25","52","7","45","4","0","4","50","8","42","4632","1760","2872"
"32","596","0088","628064","0000","000000","KERALA","Idukki ","VILLAGE","Chinnakanal","Rural","3210","12005","6098","5907","1154","598","556","4572","2309","2263","1205","617","588","8531","4742","3789","3474","1356","2118","6703","3816","2887","5696","3314","2382","777","553","224","2067","1012","1055","20","11","9","2832","1738","1094","1007","502","505","24","14","10","410","188","222","16","4","12","557","296","261","898","454","444","20","12","8","376","171","205","10","4","6","492","267","225","109","48","61","4","2","2","34","17","17","6","0","6","65","29","36","5302","2282","3020"
"32","596","0088","628065","0000","000000","KERALA","Idukki ","VILLAGE","Poopara (Part)","Rural","2204","7971","3995","3976","703","358","345","2117","1051","1066","336","174","162","5630","3139","2491","2341","856","1485","4886","2622","2264","4449","2408","2041","306","224","82","3271","1633","1638","41","22","19","831","529","302","437","214","223","13","11","2","305","149","156","10","3","7","109","51","58","334","164","170","11","10","1","224","109","115","6","1","5","93","44","49","103","50","53","2","1","1","81","40","41","4","2","2","16","7","9","3085","1373","1712"
"32","596","0088","628066","0000","000000","KERALA","Idukki ","VILLAGE","Rajakumari (Part)","Rural","108","427","196","231","31","11","20","51","26","25","0","0","0","365","177","188","62","19","43","175","119","56","161","115","46","66","57","9","73","42","31","0","0","0","22","16","6","14","4","10","1","0","1","3","0","3","0","0","0","10","4","6","13","3","10","1","0","1","3","0","3","0","0","0","9","3","6","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","252","77","175"
"32","596","0088","628068","0000","000000","KERALA","Idukki ","VILLAGE","Santhanpara","Rural","1985","6782","3357","3425","570","297","273","1318","640","678","56","29","27","5082","2662","2420","1700","695","1005","4001","2230","1771","3117","1820","1297","576","423","153","2023","1025","998","18","14","4","500","358","142","884","410","474","34","21","13","759","358","401","5","2","3","86","29","57","840","402","438","33","21","12","726","353","373","3","1","2","78","27","51","44","8","36","1","0","1","33","5","28","2","1","1","8","2","6","2781","1127","1654"
"32","596","0089","000000","0000","000000","KERALA","Idukki ","CD BLOCK","Adimali","Total","31914","126262","63282","62980","12311","6299","6012","11419","5638","5781","8589","4316","4273","104901","53809","51092","21361","9473","11888","60568","38688","21880","46217","33474","12743","12153","10253","1900","11338","7007","4331","484","321","163","22242","15893","6349","14351","5214","9137","2350","1031","1319","4646","1686","2960","159","52","107","7196","2445","4751","11604","4392","7212","1923","871","1052","3835","1473","2362","126","40","86","5720","2008","3712","2747","822","1925","427","160","267","811","213","598","33","12","21","1476","437","1039","65694","24594","41100"
"32","596","0089","000000","0000","000000","KERALA","Idukki ","CD BLOCK","Adimali","Rural","31914","126262","63282","62980","12311","6299","6012","11419","5638","5781","8589","4316","4273","104901","53809","51092","21361","9473","11888","60568","38688","21880","46217","33474","12743","12153","10253","1900","11338","7007","4331","484","321","163","22242","15893","6349","14351","5214","9137","2350","1031","1319","4646","1686","2960","159","52","107","7196","2445","4751","11604","4392","7212","1923","871","1052","3835","1473","2362","126","40","86","5720","2008","3712","2747","822","1925","427","160","267","811","213","598","33","12","21","1476","437","1039","65694","24594","41100"
"32","596","0089","000000","0000","000000","KERALA","Idukki ","CD BLOCK","Adimali","Urban","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","596","0089","628056","0000","000000","KERALA","Idukki ","VILLAGE","Mannamkandam","Rural","10368","40593","20270","20323","4192","2169","2023","3158","1529","1629","6655","3320","3335","32180","16551","15629","8413","3719","4694","19214","12087","7127","14067","10153","3914","2181","1800","381","3095","1898","1197","233","152","81","8558","6303","2255","5147","1934","3213","488","258","230","1651","693","958","80","26","54","2928","957","1971","4099","1550","2549","373","203","170","1395","595","800","64","19","45","2267","733","1534","1048","384","664","115","55","60","256","98","158","16","7","9","661","224","437","21379","8183","13196"
"32","596","0089","628057","0000","000000","KERALA","Idukki ","VILLAGE","Anaviratty","Rural","1257","5050","2555","2495","504","268","236","702","338","364","84","45","39","4052","2135","1917","998","420","578","2482","1554","928","2141","1432","709","324","269","55","1110","648","462","11","9","2","696","506","190","341","122","219","55","8","47","152","60","92","5","3","2","129","51","78","317","110","207","53","6","47","146","56","90","5","3","2","113","45","68","24","12","12","2","2","0","6","4","2","0","0","0","16","6","10","2568","1001","1567"
"32","596","0089","628058","0000","000000","KERALA","Idukki ","VILLAGE","Pallivasal","Rural","2726","10875","5417","5458","1023","513","510","3803","1875","1928","29","13","16","8929","4634","4295","1946","783","1163","5023","3241","1782","4161","2844","1317","480","430","50","628","389","239","19","16","3","3034","2009","1025","862","397","465","25","10","15","127","56","71","4","1","3","706","330","376","733","355","378","16","6","10","115","53","62","3","1","2","599","295","304","129","42","87","9","4","5","12","3","9","1","0","1","107","35","72","5852","2176","3676"
"32","596","0089","628059","0000","000000","KERALA","Idukki ","VILLAGE","Kunjithanny","Rural","3069","12202","6193","6009","1167","608","559","856","446","410","271","134","137","10316","5304","5012","1886","889","997","5199","3709","1490","4475","3460","1015","1153","1066","87","1014","739","275","34","24","10","2274","1631","643","724","249","475","76","50","26","216","64","152","10","6","4","422","129","293","550","213","337","65","46","19","159","47","112","9","6","3","317","114","203","174","36","138","11","4","7","57","17","40","1","0","1","105","15","90","7003","2484","4519"
"32","596","0089","628060","0000","000000","KERALA","Idukki ","VILLAGE","Vellathuval","Rural","3622","14509","7217","7292","1409","688","721","865","428","437","86","44","42","12449","6334","6115","2060","883","1177","6300","4320","1980","4466","3516","950","1187","1063","124","697","504","193","61","47","14","2521","1902","619","1834","804","1030","204","149","55","552","211","341","25","4","21","1053","440","613","1551","742","809","182","141","41","420","187","233","21","4","17","928","410","518","283","62","221","22","8","14","132","24","108","4","0","4","125","30","95","8209","2897","5312"
"32","596","0089","628061","0000","000000","KERALA","Idukki ","VILLAGE","Konnathady","Rural","7398","29092","14637","14455","2651","1348","1303","908","463","445","769","403","366","25203","12826","12377","3889","1811","2078","15165","9279","5886","11112","8114","2998","4990","4082","908","2063","1274","789","89","47","42","3970","2711","1259","4053","1165","2888","1009","366","643","1360","398","962","23","7","16","1661","394","1267","3190","938","2252","813","294","519","1125","356","769","17","5","12","1235","283","952","863","227","636","196","72","124","235","42","193","6","2","4","426","111","315","13927","5358","8569"
"32","596","0089","628062","0000","000000","KERALA","Idukki ","VILLAGE","Rajakkad (Part)","Rural","311","1288","661","627","110","58","52","50","28","22","0","0","0","1162","595","567","126","66","60","653","417","236","480","400","80","345","322","23","85","47","38","0","0","0","50","31","19","173","17","156","115","10","105","41","3","38","1","0","1","16","4","12","143","15","128","95","9","86","33","2","31","1","0","1","14","4","10","30","2","28","20","1","19","8","1","7","0","0","0","2","0","2","635","244","391"
"32","596","0089","628063","0000","000000","KERALA","Idukki ","VILLAGE","Baisonvally","Rural","3163","12653","6332","6321","1255","647","608","1077","531","546","695","357","338","10610","5430","5180","2043","902","1141","6532","4081","2451","5315","3555","1760","1493","1221","272","2646","1508","1138","37","26","11","1139","800","339","1217","526","691","378","180","198","547","201","346","11","5","6","281","140","141","1021","469","552","326","166","160","442","177","265","6","2","4","247","124","123","196","57","139","52","14","38","105","24","81","5","3","2","34","16","18","6121","2251","3870"
"32","596","0090","000000","0000","000000","KERALA","Idukki ","CD BLOCK","Nedumkandam","Total","37983","147661","73596","74065","14093","7241","6852","11259","5574","5685","1785","904","881","124246","63023","61223","23415","10573","12842","75024","46099","28925","64534","42220","22314","17400","13708","3692","26352","14208","12144","789","504","285","19993","13800","6193","10490","3879","6611","1871","799","1072","4662","1582","3080","266","79","187","3691","1419","2272","8637","3342","5295","1576","681","895","3921","1371","2550","208","54","154","2932","1236","1696","1853","537","1316","295","118","177","741","211","530","58","25","33","759","183","576","72637","27497","45140"
"32","596","0090","000000","0000","000000","KERALA","Idukki ","CD BLOCK","Nedumkandam","Rural","37983","147661","73596","74065","14093","7241","6852","11259","5574","5685","1785","904","881","124246","63023","61223","23415","10573","12842","75024","46099","28925","64534","42220","22314","17400","13708","3692","26352","14208","12144","789","504","285","19993","13800","6193","10490","3879","6611","1871","799","1072","4662","1582","3080","266","79","187","3691","1419","2272","8637","3342","5295","1576","681","895","3921","1371","2550","208","54","154","2932","1236","1696","1853","537","1316","295","118","177","741","211","530","58","25","33","759","183","576","72637","27497","45140"
"32","596","0090","000000","0000","000000","KERALA","Idukki ","CD BLOCK","Nedumkandam","Urban","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","596","0090","628062","0000","000000","KERALA","Idukki ","VILLAGE","Rajakkad (Part)","Rural","3783","15198","7568","7630","1408","726","682","345","169","176","50","22","28","13312","6694","6618","1886","874","1012","7724","4716","3008","5972","4094","1878","2093","1725","368","1555","777","778","77","48","29","2247","1544","703","1752","622","1130","729","322","407","555","117","438","34","5","29","434","178","256","1270","511","759","588","263","325","372","95","277","31","4","27","279","149","130","482","111","371","141","59","82","183","22","161","3","1","2","155","29","126","7474","2852","4622"
"32","596","0090","628065","0000","000000","KERALA","Idukki ","VILLAGE","Poopara (Part)","Rural","63","260","142","118","25","13","12","17","8","9","2","0","2","217","124","93","43","18","25","126","75","51","114","74","40","35","29","6","34","12","22","1","1","0","44","32","12","12","1","11","1","0","1","10","1","9","0","0","0","1","0","1","9","1","8","1","0","1","7","1","6","0","0","0","1","0","1","3","0","3","0","0","0","3","0","3","0","0","0","0","0","0","134","67","67"
"32","596","0090","628066","0000","000000","KERALA","Idukki ","VILLAGE","Rajakumari (Part)","Rural","4125","15826","7931","7895","1402","704","698","1245","621","624","276","143","133","12901","6721","6180","2925","1210","1715","8463","4978","3485","7667","4734","2933","2707","1999","708","3690","1817","1873","93","73","20","1177","845","332","796","244","552","125","58","67","312","80","232","17","7","10","342","99","243","700","209","491","113","51","62","279","72","207","15","6","9","293","80","213","96","35","61","12","7","5","33","8","25","2","1","1","49","19","30","7363","2953","4410"
"32","596","0090","628067","0000","000000","KERALA","Idukki ","VILLAGE","Kanthippara","Rural","2751","10901","5389","5512","1050","525","525","853","425","428","237","124","113","9204","4658","4546","1697","731","966","5763","3384","2379","5037","3121","1916","2222","1505","717","1929","990","939","17","7","10","869","619","250","726","263","463","279","90","189","375","132","243","13","11","2","59","30","29","646","226","420","257","84","173","336","116","220","2","0","2","51","26","25","80","37","43","22","6","16","39","16","23","11","11","0","8","4","4","5138","2005","3133"
"32","596","0090","628069","0000","000000","KERALA","Idukki ","VILLAGE","Chathurangapara","Rural","1306","4177","2124","2053","312","156","156","341","172","169","67","29","38","3151","1704","1447","1026","420","606","2868","1575","1293","2429","1346","1083","566","350","216","788","398","390","40","26","14","1035","572","463","439","229","210","59","34","25","248","131","117","2","1","1","130","63","67","432","224","208","58","33","25","243","128","115","2","1","1","129","62","67","7","5","2","1","1","0","5","3","2","0","0","0","1","1","0","1309","549","760"
"32","596","0090","628070","0000","000000","KERALA","Idukki ","VILLAGE","Udumbanchola","Rural","2796","10064","5100","4964","970","507","463","1234","614","620","554","277","277","7422","3907","3515","2642","1193","1449","5933","3370","2563","5004","3001","2003","860","672","188","3073","1596","1477","49","38","11","1022","695","327","929","369","560","134","42","92","618","281","337","16","3","13","161","43","118","670","264","406","93","23","70","448","206","242","8","3","5","121","32","89","259","105","154","41","19","22","170","75","95","8","0","8","40","11","29","4131","1730","2401"
"32","596","0090","628074","0000","000000","KERALA","Idukki ","VILLAGE","Kalkoonthal (Part)","Rural","5793","23009","11600","11409","2318","1178","1140","1202","604","598","151","80","71","19890","10119","9771","3119","1481","1638","11012","7201","3811","9994","6767","3227","2858","2355","503","3157","1648","1509","192","106","86","3787","2658","1129","1018","434","584","53","24","29","310","132","178","80","17","63","575","261","314","878","386","492","46","22","24","276","116","160","71","15","56","485","233","252","140","48","92","7","2","5","34","16","18","9","2","7","90","28","62","11997","4399","7598"
"32","596","0090","628075","0000","000000","KERALA","Idukki ","VILLAGE","Parathodu","Rural","5444","20417","10088","10329","1951","989","962","1727","814","913","157","76","81","17026","8581","8445","3391","1507","1884","10142","6343","3799","8958","5987","2971","1450","1318","132","4321","2413","1908","105","73","32","3082","2183","899","1184","356","828","168","55","113","624","162","462","12","4","8","380","135","245","1037","325","712","142","46","96","554","146","408","11","3","8","330","130","200","147","31","116","26","9","17","70","16","54","1","1","0","50","5","45","10275","3745","6530"
"32","596","0090","628076","0000","000000","KERALA","Idukki ","VILLAGE","Pampadumpara","Rural","4351","17336","8570","8766","1621","842","779","2193","1114","1079","205","102","103","14775","7402","7373","2561","1168","1393","8679","5348","3331","7388","4828","2560","1615","1284","331","3116","1727","1389","80","51","29","2577","1766","811","1291","520","771","125","58","67","598","223","375","36","11","25","532","228","304","1051","463","588","102","51","51","526","206","320","22","8","14","401","198","203","240","57","183","23","7","16","72","17","55","14","3","11","131","30","101","8657","3222","5435"
"32","596","0090","628077","0000","000000","KERALA","Idukki ","VILLAGE","Karunapuram","Rural","7571","30473","15084","15389","3036","1601","1435","2102","1033","1069","86","51","35","26348","13113","13235","4125","1971","2154","14314","9109","5205","11971","8268","3703","2994","2471","523","4689","2830","1859","135","81","54","4153","2886","1267","2343","841","1502","198","116","82","1012","323","689","56","20","36","1077","382","695","1944","733","1211","176","108","68","880","285","595","46","14","32","842","326","516","399","108","291","22","8","14","132","38","94","10","6","4","235","56","179","16159","5975","10184"
