"State/UTs_Code","District_Code","CD Block_Code","Town/Village_Code","Ward_Code","EB_Code","State/UTs_Name","District_Name","Level","Name","Total/Rural/Urban","No of Households","Total Population Person","Total Population Male","Total Population Female","Population in the age group 0-6 Person","Population in the age group 0-6 Male","Population in the age group 0-6 Female","Scheduled Castes population Person","Scheduled Castes population Male","Scheduled Castes population Female","Scheduled Tribes population Person","Scheduled Tribes population Male","Scheduled Tribes population Female","Literates Population Person","Literates Population Male","Literates Population Female","Illiterate Persons","Illiterate Male","Illiterate Female","Total Worker Population Person","Total Worker Population Male","Total Worker Population Female","Main Working Population Person","Main Working Population Male","Main Working Population Female","Main Cultivator Population Person","Main Cultivator Population Male","Main Cultivator Population Female","Main Agricultural Labourers Population Person","Main Agricultural Labourers Population Male","Main Agricultural Labourers Population Female","Main Household Industries Population Person","Main Household Industries Population Male","Main Household Industries Population Female","Main Other Workers Population Person","Main Other Workers Population Male","Main Other Workers Population Female","Marginal Worker Population Person","Marginal Worker Population Male","Marginal Worker Population Female","Marginal Cultivator Population Person","Marginal Cultivator Population Male","Marginal Cultivator Population Female","Marginal Agriculture Labourers Population Person","Marginal Agriculture Labourers Population Male","Marginal Agriculture Labourers Population Female","Marginal Household Industries Population Person","Marginal Household Industries Population Male","Marginal Household Industries Population Female","Marginal Other Workers Population Person","Marginal Other Workers Population Male","Marginal Other Workers Population Female","Marginal Worker Population 3_6 Person","Marginal Worker Population 3_6 Male","Marginal Worker Population 3_6 Female","Marginal Cultivator Population 3_6 Person","Marginal Cultivator Population 3_6 Male","Marginal Cultivator Population 3_6 Female","Marginal Agriculture Labourers Population 3_6 Person","Marginal Agriculture Labourers Population 3_6 Male","Marginal Agriculture Labourers Population 3_6 Female","Marginal Household Industries Population 3_6 Person","Marginal Household Industries Population 3_6 Male","Marginal Household Industries Population 3-6 Female","Marginal Other Workers Population Person 3_6 Person","Marginal Other Workers Population Person 3_6 Male","Marginal Other Workers Population Person 3_6 Female","Marginal Worker Population 0_3 Person","Marginal Worker Population 0_3 Male","Marginal Worker Population 0_3_Female","Marginal Cultivator Population 0_3 Person","Marginal Cultivator Population 0_3 Male","Marginal Cultivator Population 0_3_Female","Marginal Agriculture Labourers Population 0_3 Person","Marginal Agriculture Labourers Population 0_3 Male","Marginal Agriculture Labourers Population 0_3 Female","Marginal Household Industries Population 0_3 Person","Marginal Household Industries Population 0_3 Male","Marginal Household Industries Population 0_3 Female","Marginal Other Workers Population 0_3 Person","Marginal Other Workers Population 0_3 Male","Marginal Other Workers Population 0_3 Female","Non Working Population Person","Non Working Population Male","Non Working Population Female"
"32","598","0104","628248","0000","000000","KERALA","Alappuzha","VILLAGE","Muttar","Rural","2264","9200","4437","4763","924","502","422","924","456","468","2","1","1","8006","3830","4176","1194","607","587","3300","2260","1040","2480","1899","581","224","214","10","886","646","240","67","56","11","1303","983","320","820","361","459","34","30","4","575","229","346","13","6","7","198","96","102","700","295","405","31","28","3","476","172","304","10","5","5","183","90","93","120","66","54","3","2","1","99","57","42","3","1","2","15","6","9","5900","2177","3723"
"32","598","0108","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Thaikattussery","Total","26369","109864","54161","55703","10518","5341","5177","11656","5694","5962","468","232","236","93689","47560","46129","16175","6601","9574","49474","31848","17626","40063","27615","12448","513","417","96","1175","874","301","1839","668","1171","36536","25656","10880","9411","4233","5178","239","115","124","658","378","280","791","125","666","7723","3615","4108","7233","3312","3921","190","92","98","524","313","211","581","100","481","5938","2807","3131","2178","921","1257","49","23","26","134","65","69","210","25","185","1785","808","977","60390","22313","38077"
"32","598","0108","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Thaikattussery","Rural","9893","41303","20376","20927","3945","2034","1911","4396","2136","2260","214","106","108","35105","17893","17212","6198","2483","3715","18987","12252","6735","15047","10565","4482","287","232","55","353","234","119","386","187","199","14021","9912","4109","3940","1687","2253","142","69","73","230","85","145","135","26","109","3433","1507","1926","3035","1350","1685","98","51","47","170","65","105","108","23","85","2659","1211","1448","905","337","568","44","18","26","60","20","40","27","3","24","774","296","478","22316","8124","14192"
"32","598","0108","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Thaikattussery","Urban","16476","68561","33785","34776","6573","3307","3266","7260","3558","3702","254","126","128","58584","29667","28917","9977","4118","5859","30487","19596","10891","25016","17050","7966","226","185","41","822","640","182","1453","481","972","22515","15744","6771","5471","2546","2925","97","46","51","428","293","135","656","99","557","4290","2108","2182","4198","1962","2236","92","41","51","354","248","106","473","77","396","3279","1596","1683","1273","584","689","5","5","0","74","45","29","183","22","161","1011","512","499","38074","14189","23885"
"32","598","0108","628206","0000","000000","KERALA","Alappuzha","VILLAGE","Perumbalam","Rural","2365","9733","4880","4853","823","456","367","657","339","318","35","19","16","8422","4328","4094","1311","552","759","4479","2979","1500","3456","2665","791","82","73","9","87","60","27","72","38","34","3215","2494","721","1023","314","709","44","25","19","63","13","50","55","2","53","861","274","587","825","285","540","33","22","11","40","10","30","50","2","48","702","251","451","198","29","169","11","3","8","23","3","20","5","0","5","159","23","136","5254","1901","3353"
"32","598","0108","628207","0000","000000","KERALA","Alappuzha","VILLAGE","Panavally","Rural","7528","31570","15496","16074","3122","1578","1544","3739","1797","1942","179","87","92","26683","13565","13118","4887","1931","2956","14508","9273","5235","11591","7900","3691","205","159","46","266","174","92","314","149","165","10806","7418","3388","2917","1373","1544","98","44","54","167","72","95","80","24","56","2572","1233","1339","2210","1065","1145","65","29","36","130","55","75","58","21","37","1957","960","997","707","308","399","33","15","18","37","17","20","22","3","19","615","273","342","17062","6223","10839"
"32","598","0108","628214","0000","000000","KERALA","Alappuzha","TOWN","Arookutty (CT)","Urban","4414","19411","9650","9761","2119","1089","1030","1665","823","842","48","29","19","16132","8295","7837","3279","1355","1924","7589","5513","2076","6115","4819","1296","21","20","1","86","71","15","168","131","37","5840","4597","1243","1474","694","780","38","7","31","81","75","6","47","18","29","1308","594","714","1031","554","477","37","6","31","76","70","6","34","15","19","884","463","421","443","140","303","1","1","0","5","5","0","13","3","10","424","131","293","11822","4137","7685"
"32","598","0108","628218","0000","000000","KERALA","Alappuzha","TOWN","Thaikattussery (CT)","Urban","5152","20874","10242","10632","1907","931","976","2399","1177","1222","86","38","48","17985","9076","8909","2889","1166","1723","9493","6041","3452","7898","5349","2549","94","72","22","304","208","96","423","128","295","7077","4941","2136","1595","692","903","33","20","13","139","74","65","166","24","142","1257","574","683","1306","545","761","31","18","13","101","50","51","129","20","109","1045","457","588","289","147","142","2","2","0","38","24","14","37","4","33","212","117","95","11381","4201","7180"
"32","598","0108","628221","0000","000000","KERALA","Alappuzha","TOWN","Pallippuram (CT)","Urban","6910","28276","13893","14383","2547","1287","1260","3196","1558","1638","120","59","61","24467","12296","12171","3809","1597","2212","13405","8042","5363","11003","6882","4121","111","93","18","432","361","71","862","222","640","9598","6206","3392","2402","1160","1242","26","19","7","208","144","64","443","57","386","1725","940","785","1861","863","998","24","17","7","177","128","49","310","42","268","1350","676","674","541","297","244","2","2","0","31","16","15","133","15","118","375","264","111","14871","5851","9020"
"32","598","0109","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Pattanakkad","Total","52914","217428","106378","111050","19050","9818","9232","24113","11722","12391","813","383","430","188623","93877","94746","28805","12501","16304","98026","62206","35820","75775","52673","23102","754","600","154","1286","884","402","3767","1727","2040","69968","49462","20506","22251","9533","12718","332","210","122","913","399","514","1380","346","1034","19626","8578","11048","17627","8147","9480","276","174","102","586","274","312","1055","285","770","15710","7414","8296","4624","1386","3238","56","36","20","327","125","202","325","61","264","3916","1164","2752","119402","44172","75230"
"32","598","0109","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Pattanakkad","Rural","19804","80918","39607","41311","6993","3673","3320","6848","3293","3555","272","128","144","70495","34877","35618","10423","4730","5693","38746","23308","15438","29923","19759","10164","552","425","127","731","483","248","1890","828","1062","26750","18023","8727","8823","3549","5274","202","123","79","353","163","190","797","177","620","7471","3086","4385","7136","3008","4128","160","98","62","274","114","160","580","144","436","6122","2652","3470","1687","541","1146","42","25","17","79","49","30","217","33","184","1349","434","915","42172","16299","25873"
"32","598","0109","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Pattanakkad","Urban","33110","136510","66771","69739","12057","6145","5912","17265","8429","8836","541","255","286","118128","59000","59128","18382","7771","10611","59280","38898","20382","45852","32914","12938","202","175","27","555","401","154","1877","899","978","43218","31439","11779","13428","5984","7444","130","87","43","560","236","324","583","169","414","12155","5492","6663","10491","5139","5352","116","76","40","312","160","152","475","141","334","9588","4762","4826","2937","845","2092","14","11","3","248","76","172","108","28","80","2567","730","1837","77230","27873","49357"
"32","598","0109","628208","0000","000000","KERALA","Alappuzha","VILLAGE","Thuravoor Thekku","Rural","6966","28802","13915","14887","2533","1289","1244","4049","1933","2116","36","13","23","24876","12222","12654","3926","1693","2233","13494","8372","5122","10331","7094","3237","188","143","45","235","160","75","471","176","295","9437","6615","2822","3163","1278","1885","60","33","27","195","74","121","125","37","88","2783","1134","1649","2576","1121","1455","53","29","24","167","55","112","96","34","62","2260","1003","1257","587","157","430","7","4","3","28","19","9","29","3","26","523","131","392","15308","5543","9765"
"32","598","0109","628209","0000","000000","KERALA","Alappuzha","VILLAGE","Pattanakkad","Rural","7744","31629","15550","16079","2703","1443","1260","1929","940","989","183","90","93","27524","13652","13872","4105","1898","2207","15038","8958","6080","12105","7707","4398","180","132","48","325","195","130","796","364","432","10804","7016","3788","2933","1251","1682","66","42","24","86","51","35","204","35","169","2577","1123","1454","2384","1035","1349","58","37","21","63","36","27","120","22","98","2143","940","1203","549","216","333","8","5","3","23","15","8","84","13","71","434","183","251","16591","6592","9999"
"32","598","0109","628210","0000","000000","KERALA","Alappuzha","VILLAGE","Kadakkarappally","Rural","5094","20487","10142","10345","1757","941","816","870","420","450","53","25","28","18095","9003","9092","2392","1139","1253","10214","5978","4236","7487","4958","2529","184","150","34","171","128","43","623","288","335","6509","4392","2117","2727","1020","1707","76","48","28","72","38","34","468","105","363","2111","829","1282","2176","852","1324","49","32","17","44","23","21","364","88","276","1719","709","1010","551","168","383","27","16","11","28","15","13","104","17","87","392","120","272","10273","4164","6109"
"32","598","0109","628215","0000","000000","KERALA","Alappuzha","TOWN","Aroor (CT)","Urban","9449","39214","19431","19783","3617","1876","1741","4378","2156","2222","184","94","90","34104","17203","16901","5110","2228","2882","16337","11343","4994","13445","10203","3242","34","31","3","77","67","10","324","234","90","13010","9871","3139","2892","1140","1752","24","11","13","97","28","69","65","24","41","2706","1077","1629","2005","900","1105","23","10","13","52","23","29","42","19","23","1888","848","1040","887","240","647","1","1","0","45","5","40","23","5","18","818","229","589","22877","8088","14789"
"32","598","0109","628216","0000","000000","KERALA","Alappuzha","TOWN","Ezhupunna (CT)","Urban","6686","27528","13478","14050","2467","1259","1208","4964","2434","2530","96","38","58","23545","11841","11704","3983","1637","2346","11454","7785","3669","8401","6279","2122","27","21","6","98","80","18","112","64","48","8164","6114","2050","3053","1506","1547","52","40","12","81","30","51","33","13","20","2887","1423","1464","2501","1321","1180","50","38","12","67","24","43","27","11","16","2357","1248","1109","552","185","367","2","2","0","14","6","8","6","2","4","530","175","355","16074","5693","10381"
"32","598","0109","628217","0000","000000","KERALA","Alappuzha","TOWN","Kodamthuruth (CT)","Urban","5130","21295","10365","10930","1828","898","930","3708","1792","1916","77","38","39","18385","9207","9178","2910","1158","1752","9322","6011","3311","6877","5003","1874","45","37","8","138","80","58","122","83","39","6572","4803","1769","2445","1008","1437","9","4","5","83","26","57","76","22","54","2277","956","1321","1865","861","1004","9","4","5","50","20","30","56","18","38","1750","819","931","580","147","433","0","0","0","33","6","27","20","4","16","527","137","390","11973","4354","7619"
"32","598","0109","628219","0000","000000","KERALA","Alappuzha","TOWN","Kuthiathode (CT)","Urban","5677","23669","11483","12186","2168","1089","1079","1855","903","952","99","47","52","20083","9966","10117","3586","1517","2069","10195","6785","3410","7366","5492","1874","33","30","3","79","51","28","212","150","62","7042","5261","1781","2829","1293","1536","14","9","5","82","37","45","139","31","108","2594","1216","1378","2267","1164","1103","14","9","5","54","29","25","100","21","79","2099","1105","994","562","129","433","0","0","0","28","8","20","39","10","29","495","111","384","13474","4698","8776"
"32","598","0109","628220","0000","000000","KERALA","Alappuzha","TOWN","Vayalar (CT)","Urban","6168","24804","12014","12790","1977","1023","954","2360","1144","1216","85","38","47","22011","10783","11228","2793","1231","1562","11972","6974","4998","9763","5937","3826","63","56","7","163","123","40","1107","368","739","8430","5390","3040","2209","1037","1172","31","23","8","217","115","102","270","79","191","1691","820","871","1853","893","960","20","15","5","89","64","25","250","72","178","1494","742","752","356","144","212","11","8","3","128","51","77","20","7","13","197","78","119","12832","5040","7792"
"32","598","0110","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Kanjikkuzhi","Total","42073","169538","82852","86686","14802","7669","7133","8724","4243","4481","964","455","509","148939","73515","75424","20599","9337","11262","80578","48105","32473","60652","40179","20473","1099","813","286","1355","913","442","5292","2324","2968","52906","36129","16777","19926","7926","12000","427","245","182","888","372","516","2207","356","1851","16404","6953","9451","16336","6740","9596","356","196","160","650","295","355","1753","282","1471","13577","5967","7610","3590","1186","2404","71","49","22","238","77","161","454","74","380","2827","986","1841","88960","34747","54213"
"32","598","0110","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Kanjikkuzhi","Rural","17499","71424","35040","36384","6528","3373","3155","4060","1977","2083","481","219","262","62252","30782","31470","9172","4258","4914","33366","20386","12980","24735","17190","7545","761","553","208","603","408","195","1439","606","833","21932","15623","6309","8631","3196","5435","266","146","120","524","193","331","965","128","837","6876","2729","4147","7043","2706","4337","213","112","101","394","150","244","804","112","692","5632","2332","3300","1588","490","1098","53","34","19","130","43","87","161","16","145","1244","397","847","38058","14654","23404"
"32","598","0110","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Kanjikkuzhi","Urban","24574","98114","47812","50302","8274","4296","3978","4664","2266","2398","483","236","247","86687","42733","43954","11427","5079","6348","47212","27719","19493","35917","22989","12928","338","260","78","752","505","247","3853","1718","2135","30974","20506","10468","11295","4730","6565","161","99","62","364","179","185","1242","228","1014","9528","4224","5304","9293","4034","5259","143","84","59","256","145","111","949","170","779","7945","3635","4310","2002","696","1306","18","15","3","108","34","74","293","58","235","1583","589","994","50902","20093","30809"
"32","598","0110","628211","0000","000000","KERALA","Alappuzha","VILLAGE","Cherthala North (Part)","Rural","3450","13945","6860","7085","1319","684","635","847","417","430","90","40","50","11823","5883","5940","2122","977","1145","7001","4054","2947","5798","3684","2114","81","68","13","118","90","28","445","99","346","5154","3427","1727","1203","370","833","42","21","21","73","33","40","189","16","173","899","300","599","1066","317","749","35","15","20","64","27","37","172","13","159","795","262","533","137","53","84","7","6","1","9","6","3","17","3","14","104","38","66","6944","2806","4138"
"32","598","0110","628212","0000","000000","KERALA","Alappuzha","VILLAGE","Cherthala South (Part)","Rural","6302","26157","12923","13234","2457","1271","1186","1228","606","622","146","67","79","22938","11403","11535","3219","1520","1699","12114","7581","4533","9145","6570","2575","469","322","147","194","121","73","539","252","287","7943","5875","2068","2969","1011","1958","96","51","45","97","45","52","428","41","387","2348","874","1474","2383","824","1559","71","38","33","75","35","40","321","34","287","1916","717","1199","586","187","399","25","13","12","22","10","12","107","7","100","432","157","275","14043","5342","8701"
"32","598","0110","628213","0000","000000","KERALA","Alappuzha","VILLAGE","Mararikkulam North","Rural","7747","31322","15257","16065","2752","1418","1334","1985","954","1031","245","112","133","27491","13496","13995","3831","1761","2070","14251","8751","5500","9792","6936","2856","211","163","48","291","197","94","455","255","200","8835","6321","2514","4459","1815","2644","128","74","54","354","115","239","348","71","277","3629","1555","2074","3594","1565","2029","107","59","48","255","88","167","311","65","246","2921","1353","1568","865","250","615","21","15","6","99","27","72","37","6","31","708","202","506","17071","6506","10565"
"32","598","0110","628222","0000","000000","KERALA","Alappuzha","TOWN","Thanneermukkam (CT)","Urban","7908","31525","15349","16176","2598","1343","1255","1184","568","616","218","107","111","27808","13743","14065","3717","1606","2111","15302","8864","6438","11493","7290","4203","119","101","18","316","216","100","1483","598","885","9575","6375","3200","3809","1574","2235","53","37","16","144","73","71","416","66","350","3196","1398","1798","3223","1395","1828","48","34","14","96","58","38","325","55","270","2754","1248","1506","586","179","407","5","3","2","48","15","33","91","11","80","442","150","292","16223","6485","9738"
"32","598","0110","628223","0000","000000","KERALA","Alappuzha","TOWN","Kokkothamangalam (CT)","Urban","4203","17047","8344","8703","1448","761","687","533","272","261","92","44","48","14949","7407","7542","2098","937","1161","8312","4903","3409","6468","4152","2316","55","50","5","116","98","18","647","265","382","5650","3739","1911","1844","751","1093","18","10","8","39","24","15","153","19","134","1634","698","936","1569","665","904","16","9","7","30","19","11","140","18","122","1383","619","764","275","86","189","2","1","1","9","5","4","13","1","12","251","79","172","8735","3441","5294"
"32","598","0110","628224","0000","000000","KERALA","Alappuzha","TOWN","Kanjikkuzhi (CT)","Urban","6017","23681","11566","12115","2031","1042","989","1452","699","753","46","24","22","21138","10405","10733","2543","1161","1382","11452","6692","4760","8329","5371","2958","118","71","47","191","117","74","824","355","469","7196","4828","2368","3123","1321","1802","69","38","31","90","39","51","366","91","275","2598","1153","1445","2338","1019","1319","61","30","31","58","31","27","205","50","155","2014","908","1106","785","302","483","8","8","0","32","8","24","161","41","120","584","245","339","12229","4874","7355"
"32","598","0110","628225","0000","000000","KERALA","Alappuzha","TOWN","Muhamma (CT)","Urban","6446","25861","12553","13308","2197","1150","1047","1495","727","768","127","61","66","22792","11178","11614","3069","1375","1694","12146","7260","4886","9627","6176","3451","46","38","8","129","74","55","899","500","399","8553","5564","2989","2519","1084","1435","21","14","7","91","43","48","307","52","255","2100","975","1125","2163","955","1208","18","11","7","72","37","35","279","47","232","1794","860","934","356","129","227","3","3","0","19","6","13","28","5","23","306","115","191","13715","5293","8422"
"32","598","0111","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Aryad","Total","33502","136518","66523","69995","12945","6670","6275","6155","2992","3163","447","228","219","118790","58469","60321","17728","8054","9674","55612","37382","18230","42065","32189","9876","252","195","57","623","428","195","1716","1069","647","39474","30497","8977","13547","5193","8354","129","74","55","683","178","505","701","211","490","12034","4730","7304","10384","4285","6099","101","56","45","514","143","371","587","187","400","9182","3899","5283","3163","908","2255","28","18","10","169","35","134","114","24","90","2852","831","2021","80906","29141","51765"
"32","598","0111","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Aryad","Rural","7385","29808","14458","15350","2717","1387","1330","1259","578","681","146","71","75","26120","12728","13392","3688","1730","1958","13216","8413","4803","9948","7242","2706","136","103","33","147","111","36","292","158","134","9373","6870","2503","3268","1171","2097","63","33","30","148","41","107","154","18","136","2903","1079","1824","2656","974","1682","47","22","25","99","28","71","130","15","115","2380","909","1471","612","197","415","16","11","5","49","13","36","24","3","21","523","170","353","16592","6045","10547"
"32","598","0111","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Aryad","Urban","26117","106710","52065","54645","10228","5283","4945","4896","2414","2482","301","157","144","92670","45741","46929","14040","6324","7716","42396","28969","13427","32117","24947","7170","116","92","24","476","317","159","1424","911","513","30101","23627","6474","10279","4022","6257","66","41","25","535","137","398","547","193","354","9131","3651","5480","7728","3311","4417","54","34","20","415","115","300","457","172","285","6802","2990","3812","2551","711","1840","12","7","5","120","22","98","90","21","69","2329","661","1668","64314","23096","41218"
"32","598","0111","628226","0000","000000","KERALA","Alappuzha","VILLAGE","Kalavoor","Rural","7385","29808","14458","15350","2717","1387","1330","1259","578","681","146","71","75","26120","12728","13392","3688","1730","1958","13216","8413","4803","9948","7242","2706","136","103","33","147","111","36","292","158","134","9373","6870","2503","3268","1171","2097","63","33","30","148","41","107","154","18","136","2903","1079","1824","2656","974","1682","47","22","25","99","28","71","130","15","115","2380","909","1471","612","197","415","16","11","5","49","13","36","24","3","21","523","170","353","16592","6045","10547"
