"State/UTs_Code","District_Code","CD Block_Code","Town/Village_Code","Ward_Code","EB_Code","State/UTs_Name","District_Name","Level","Name","Total/Rural/Urban","No of Households","Total Population Person","Total Population Male","Total Population Female","Population in the age group 0-6 Person","Population in the age group 0-6 Male","Population in the age group 0-6 Female","Scheduled Castes population Person","Scheduled Castes population Male","Scheduled Castes population Female","Scheduled Tribes population Person","Scheduled Tribes population Male","Scheduled Tribes population Female","Literates Population Person","Literates Population Male","Literates Population Female","Illiterate Persons","Illiterate Male","Illiterate Female","Total Worker Population Person","Total Worker Population Male","Total Worker Population Female","Main Working Population Person","Main Working Population Male","Main Working Population Female","Main Cultivator Population Person","Main Cultivator Population Male","Main Cultivator Population Female","Main Agricultural Labourers Population Person","Main Agricultural Labourers Population Male","Main Agricultural Labourers Population Female","Main Household Industries Population Person","Main Household Industries Population Male","Main Household Industries Population Female","Main Other Workers Population Person","Main Other Workers Population Male","Main Other Workers Population Female","Marginal Worker Population Person","Marginal Worker Population Male","Marginal Worker Population Female","Marginal Cultivator Population Person","Marginal Cultivator Population Male","Marginal Cultivator Population Female","Marginal Agriculture Labourers Population Person","Marginal Agriculture Labourers Population Male","Marginal Agriculture Labourers Population Female","Marginal Household Industries Population Person","Marginal Household Industries Population Male","Marginal Household Industries Population Female","Marginal Other Workers Population Person","Marginal Other Workers Population Male","Marginal Other Workers Population Female","Marginal Worker Population 3_6 Person","Marginal Worker Population 3_6 Male","Marginal Worker Population 3_6 Female","Marginal Cultivator Population 3_6 Person","Marginal Cultivator Population 3_6 Male","Marginal Cultivator Population 3_6 Female","Marginal Agriculture Labourers Population 3_6 Person","Marginal Agriculture Labourers Population 3_6 Male","Marginal Agriculture Labourers Population 3_6 Female","Marginal Household Industries Population 3_6 Person","Marginal Household Industries Population 3_6 Male","Marginal Household Industries Population 3-6 Female","Marginal Other Workers Population Person 3_6 Person","Marginal Other Workers Population Person 3_6 Male","Marginal Other Workers Population Person 3_6 Female","Marginal Worker Population 0_3 Person","Marginal Worker Population 0_3 Male","Marginal Worker Population 0_3_Female","Marginal Cultivator Population 0_3 Person","Marginal Cultivator Population 0_3 Male","Marginal Cultivator Population 0_3_Female","Marginal Agriculture Labourers Population 0_3 Person","Marginal Agriculture Labourers Population 0_3 Male","Marginal Agriculture Labourers Population 0_3 Female","Marginal Household Industries Population 0_3 Person","Marginal Household Industries Population 0_3 Male","Marginal Household Industries Population 0_3 Female","Marginal Other Workers Population 0_3 Person","Marginal Other Workers Population 0_3 Male","Marginal Other Workers Population 0_3 Female","Non Working Population Person","Non Working Population Male","Non Working Population Female"
"32","589","0005","000000","0000","000000","KERALA","Kannur","CD BLOCK","Payyannur","Total","69157","307131","144121","163010","33889","17210","16679","14328","6911","7417","2515","1195","1320","256423","122397","134026","50708","21724","28984","104196","75066","29130","87403","66012","21391","4419","3366","1053","8628","4817","3811","1034","641","393","73322","57188","16134","16793","9054","7739","894","444","450","3712","1601","2111","341","108","233","11846","6901","4945","13871","7676","6195","752","382","370","3113","1407","1706","279","89","190","9727","5798","3929","2922","1378","1544","142","62","80","599","194","405","62","19","43","2119","1103","1016","202935","69055","133880"
"32","589","0005","000000","0000","000000","KERALA","Kannur","CD BLOCK","Payyannur","Rural","40497","179741","86128","93613","19591","9981","9610","6494","3129","3365","2310","1100","1210","149407","72968","76439","30334","13160","17174","64902","47133","17769","53848","41107","12741","3524","2751","773","6082","3528","2554","534","377","157","43708","34451","9257","11054","6026","5028","674","342","332","2536","1199","1337","184","60","124","7660","4425","3235","9035","5029","4006","573","297","276","2128","1053","1075","151","54","97","6183","3625","2558","2019","997","1022","101","45","56","408","146","262","33","6","27","1477","800","677","114839","38995","75844"
"32","589","0005","000000","0000","000000","KERALA","Kannur","CD BLOCK","Payyannur","Urban","28660","127390","57993","69397","14298","7229","7069","7834","3782","4052","205","95","110","107016","49429","57587","20374","8564","11810","39294","27933","11361","33555","24905","8650","895","615","280","2546","1289","1257","500","264","236","29614","22737","6877","5739","3028","2711","220","102","118","1176","402","774","157","48","109","4186","2476","1710","4836","2647","2189","179","85","94","985","354","631","128","35","93","3544","2173","1371","903","381","522","41","17","24","191","48","143","29","13","16","642","303","339","88096","30060","58036"
"32","589","0005","627177","0000","000000","KERALA","Kannur","VILLAGE","Ramanthali","Rural","5082","25711","12526","13185","3072","1548","1524","1208","577","631","52","24","28","20542","10066","10476","5169","2460","2709","8889","6913","1976","7290","5857","1433","111","81","30","599","337","262","57","44","13","6523","5395","1128","1599","1056","543","49","25","24","235","105","130","23","9","14","1292","917","375","1077","710","367","39","18","21","185","88","97","17","7","10","836","597","239","522","346","176","10","7","3","50","17","33","6","2","4","456","320","136","16822","5613","11209"
"32","589","0005","627178","0000","000000","KERALA","Kannur","VILLAGE","Peralam","Rural","1947","7607","3548","4059","652","322","330","391","190","201","11","5","6","6511","3135","3376","1096","413","683","3441","2104","1337","2630","1786","844","174","106","68","404","214","190","30","22","8","2022","1444","578","811","318","493","81","37","44","201","56","145","20","7","13","509","218","291","608","255","353","57","24","33","153","45","108","13","7","6","385","179","206","203","63","140","24","13","11","48","11","37","7","0","7","124","39","85","4166","1444","2722"
"32","589","0005","627179","0000","000000","KERALA","Kannur","VILLAGE","Kankole","Rural","2576","10665","5048","5617","1056","544","512","649","316","333","13","4","9","9059","4395","4664","1606","653","953","4195","2818","1377","3460","2449","1011","276","184","92","777","384","393","30","24","6","2377","1857","520","735","369","366","51","21","30","391","167","224","7","1","6","286","180","106","655","339","316","39","19","20","361","161","200","2","1","1","253","158","95","80","30","50","12","2","10","30","6","24","5","0","5","33","22","11","6470","2230","4240"
"32","589","0005","627180","0000","000000","KERALA","Kannur","VILLAGE","Alapadamba","Rural","2233","8660","4173","4487","772","386","386","513","243","270","66","33","33","7375","3662","3713","1285","511","774","3567","2441","1126","2637","1945","692","125","101","24","442","260","182","35","21","14","2035","1563","472","930","496","434","27","14","13","263","133","130","26","9","17","614","340","274","841","465","376","23","11","12","240","129","111","23","9","14","555","316","239","89","31","58","4","3","1","23","4","19","3","0","3","59","24","35","5093","1732","3361"
"32","589","0005","627181","0000","000000","KERALA","Kannur","VILLAGE","Eramam","Rural","2425","9448","4478","4970","931","484","447","151","75","76","14","3","11","7878","3877","4001","1570","601","969","3913","2573","1340","3393","2354","1039","393","226","167","532","228","304","35","18","17","2433","1882","551","520","219","301","81","26","55","69","18","51","21","3","18","349","172","177","469","209","260","71","26","45","60","17","43","19","2","17","319","164","155","51","10","41","10","0","10","9","1","8","2","1","1","30","8","22","5535","1905","3630"
"32","589","0005","627182","0000","000000","KERALA","Kannur","VILLAGE","Perinthatta","Rural","1427","5416","2564","2852","469","244","225","145","72","73","56","31","25","4529","2215","2314","887","349","538","2413","1597","816","1991","1450","541","88","71","17","158","101","57","11","4","7","1734","1274","460","422","147","275","45","15","30","45","12","33","4","2","2","328","118","210","298","110","188","32","11","21","27","5","22","4","2","2","235","92","143","124","37","87","13","4","9","18","7","11","0","0","0","93","26","67","3003","967","2036"
"32","589","0005","627183","0000","000000","KERALA","Kannur","VILLAGE","Kuttoor","Rural","2022","8143","3821","4322","875","432","443","298","140","158","5","1","4","6708","3261","3447","1435","560","875","3250","2204","1046","2879","2028","851","201","158","43","462","230","232","27","22","5","2189","1618","571","371","176","195","22","10","12","63","24","39","0","0","0","286","142","144","336","163","173","20","9","11","57","22","35","0","0","0","259","132","127","35","13","22","2","1","1","6","2","4","0","0","0","27","10","17","4893","1617","3276"
