State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Population in the age group 0-6 Male,Population in the age group 0-6 Female,Scheduled Castes population Person,Scheduled Castes population Male,Scheduled Castes population Female,Scheduled Tribes population Person,Scheduled Tribes population Male,Scheduled Tribes population Female,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Working Population Person,Main Working Population Male,Main Working Population Female,Main Cultivator Population Person,Main Cultivator Population Male,Main Cultivator Population Female,Main Agricultural Labourers Population Person,Main Agricultural Labourers Population Male,Main Agricultural Labourers Population Female,Main Household Industries Population Person,Main Household Industries Population Male,Main Household Industries Population Female,Main Other Workers Population Person,Main Other Workers Population Male,Main Other Workers Population Female,Marginal Worker Population Person,Marginal Worker Population Male,Marginal Worker Population Female,Marginal Cultivator Population Person,Marginal Cultivator Population Male,Marginal Cultivator Population Female,Marginal Agriculture Labourers Population Person,Marginal Agriculture Labourers Population Male,Marginal Agriculture Labourers Population Female,Marginal Household Industries Population Person,Marginal Household Industries Population Male,Marginal Household Industries Population Female,Marginal Other Workers Population Person,Marginal Other Workers Population Male,Marginal Other Workers Population Female,Marginal Worker Population 3_6 Person,Marginal Worker Population 3_6 Male,Marginal Worker Population 3_6 Female,Marginal Cultivator Population 3_6 Person,Marginal Cultivator Population 3_6 Male,Marginal Cultivator Population 3_6 Female,Marginal Agriculture Labourers Population 3_6 Person,Marginal Agriculture Labourers Population 3_6 Male,Marginal Agriculture Labourers Population 3_6 Female,Marginal Household Industries Population 3_6 Person,Marginal Household Industries Population 3_6 Male,Marginal Household Industries Population 3-6 Female,Marginal Other Workers Population Person 3_6 Person,Marginal Other Workers Population Person 3_6 Male,Marginal Other Workers Population Person 3_6 Female,Marginal Worker Population 0_3 Person,Marginal Worker Population 0_3 Male,Marginal Worker Population 0_3_Female,Marginal Cultivator Population 0_3 Person,Marginal Cultivator Population 0_3 Male,Marginal Cultivator Population 0_3_Female,Marginal Agriculture Labourers Population 0_3 Person,Marginal Agriculture Labourers Population 0_3 Male,Marginal Agriculture Labourers Population 0_3 Female,Marginal Household Industries Population 0_3 Person,Marginal Household Industries Population 0_3 Male,Marginal Household Industries Population 0_3 Female,Marginal Other Workers Population 0_3 Person,Marginal Other Workers Population 0_3 Male,Marginal Other Workers Population 0_3 Female,Non Working Population Person,Non Working Population Male,Non Working Population Female
32,592,0029,627458,0000,000000,KERALA,Malappuram,VILLAGE,Pulpatta,Rural,7973,42683,21151,21532,6415,3218,3197,4651,2324,2327,493,238,255,33828,17180,16648,8855,3971,4884,11404,9945,1459,7499,6813,686,697,668,29,1217,1104,113,103,92,11,5482,4949,533,3905,3132,773,421,393,28,1117,801,316,51,40,11,2316,1898,418,3311,2713,598,286,262,24,1011,727,284,37,28,9,1977,1696,281,594,419,175,135,131,4,106,74,32,14,12,2,339,202,137,31279,11206,20073
32,592,0029,627465,0000,000000,KERALA,Malappuram,TOWN,Kizhuparamba (CT),Urban,4500,22062,10810,11252,3048,1514,1534,1921,919,1002,42,18,24,18338,9106,9232,3724,1704,2020,6024,5113,911,4009,3561,448,219,214,5,395,352,43,37,32,5,3358,2963,395,2015,1552,463,80,49,31,340,230,110,8,5,3,1587,1268,319,1422,1114,308,69,42,27,267,186,81,8,5,3,1078,881,197,593,438,155,11,7,4,73,44,29,0,0,0,509,387,122,16038,5697,10341
32,592,0030,000000,0000,000000,KERALA,Malappuram,CD BLOCK,Kondotty,Total,56152,283309,138426,144883,38998,19705,19293,28629,14236,14393,594,295,299,231692,115002,116690,51617,23424,28193,75226,64538,10688,55459,50069,5390,2198,2077,121,3893,3655,238,592,530,62,48776,43807,4969,19767,14469,5298,617,501,116,4017,3046,971,316,225,91,14817,10697,4120,15243,11909,3334,497,402,95,3063,2487,576,204,160,44,11479,8860,2619,4524,2560,1964,120,99,21,954,559,395,112,65,47,3338,1837,1501,208083,73888,134195
32,592,0030,000000,0000,000000,KERALA,Malappuram,CD BLOCK,Kondotty,Rural,20722,106369,51834,54535,15187,7672,7515,11446,5653,5793,251,129,122,86427,42768,43659,19942,9066,10876,27059,23352,3707,18788,17076,1712,1389,1296,93,2023,1892,131,210,184,26,15166,13704,1462,8271,6276,1995,434,353,81,2494,1927,567,144,115,29,5199,3881,1318,6378,5078,1300,351,284,67,2001,1627,374,103,85,18,3923,3082,841,1893,1198,695,83,69,14,493,300,193,41,30,11,1276,799,477,79310,28482,50828
32,592,0030,000000,0000,000000,KERALA,Malappuram,CD BLOCK,Kondotty,Urban,35430,176940,86592,90348,23811,12033,11778,17183,8583,8600,343,166,177,145265,72234,73031,31675,14358,17317,48167,41186,6981,36671,32993,3678,809,781,28,1870,1763,107,382,346,36,33610,30103,3507,11496,8193,3303,183,148,35,1523,1119,404,172,110,62,9618,6816,2802,8865,6831,2034,146,118,28,1062,860,202,101,75,26,7556,5778,1778,2631,1362,1269,37,30,7,461,259,202,71,35,36,2062,1038,1024,128773,45406,83367
32,592,0030,627444,0000,000000,KERALA,Malappuram,VILLAGE,Vazhakkad,Rural,7435,35774,17280,18494,5044,2548,2496,3740,1876,1864,115,58,57,29313,14338,14975,6461,2942,3519,9109,7823,1286,5619,5166,453,488,453,35,822,764,58,28,25,3,4281,3924,357,3490,2657,833,160,140,20,1594,1217,377,52,36,16,1684,1264,420,2740,2235,505,123,111,12,1300,1061,239,40,29,11,1277,1034,243,750,422,328,37,29,8,294,156,138,12,7,5,407,230,177,26665,9457,17208
32,592,0030,627445,0000,000000,KERALA,Malappuram,VILLAGE,Pulikkal,Rural,7611,40133,19695,20438,5900,2985,2915,3571,1727,1844,101,49,52,32267,16125,16142,7866,3570,4296,10091,8777,1314,6962,6336,626,593,553,40,809,759,50,116,98,18,5444,4926,518,3129,2441,688,167,138,29,448,376,72,68,58,10,2446,1869,577,2354,1893,461,137,112,25,351,304,47,41,36,5,1825,1441,384,775,548,227,30,26,4,97,72,25,27,22,5,621,428,193,30042,10918,19124
32,592,0030,627455,0000,000000,KERALA,Malappuram,VILLAGE,Nediyiruppu,Rural,5676,30462,14859,15603,4243,2139,2104,4135,2050,2085,35,22,13,24847,12305,12542,5615,2554,3061,7859,6752,1107,6207,5574,633,308,290,18,392,369,23,66,61,5,5441,4854,587,1652,1178,474,107,75,32,452,334,118,24,21,3,1069,748,321,1284,950,334,91,61,30,350,262,88,22,20,2,821,607,214,368,228,140,16,14,2,102,72,30,2,1,1,248,141,107,22603,8107,14496
32,592,0030,627466,0000,000000,KERALA,Malappuram,TOWN,Vazhayur (CT),Urban,7883,36909,18163,18746,4306,2199,2107,4555,2289,2266,104,48,56,31229,15556,15673,5680,2607,3073,11192,9286,1906,9064,7997,1067,135,127,8,305,287,18,85,72,13,8539,7511,1028,2128,1289,839,32,22,10,131,90,41,35,21,14,1930,1156,774,1590,1135,455,28,19,9,101,76,25,19,11,8,1442,1029,413,538,154,384,4,3,1,30,14,16,16,10,6,488,127,361,25717,8877,16840
32,592,0030,627467,0000,000000,KERALA,Malappuram,TOWN,Cherukavu (CT),Urban,6063,30126,14778,15348,4146,2081,2065,2455,1228,1227,43,19,24,24644,12271,12373,5482,2507,2975,8151,7082,1069,6183,5577,606,86,83,3,349,331,18,47,42,5,5701,5121,580,1968,1505,463,22,17,5,251,191,60,56,30,26,1639,1267,372,1670,1368,302,18,14,4,189,172,17,33,28,5,1430,1154,276,298,137,161,4,3,1,62,19,43,23,2,21,209,113,96,21975,7696,14279
32,592,0030,627468,0000,000000,KERALA,Malappuram,TOWN,Kondotty (CT),Urban,5436,28794,14036,14758,4108,2081,2027,3139,1604,1535,37,16,21,23469,11626,11843,5325,2410,2915,7291,6143,1148,5386,4949,437,89,86,3,235,224,11,72,66,6,4990,4573,417,1905,1194,711,12,11,1,353,250,103,15,13,2,1525,920,605,1213,812,401,10,9,1,129,111,18,3,3,0,1071,689,382,692,382,310,2,2,0,224,139,85,12,10,2,454,231,223,21503,7893,13610
32,592,0030,627541,0000,000000,KERALA,Malappuram,TOWN,Chelambra (CT),Urban,7078,34149,16482,17667,4453,2235,2218,2905,1418,1487,24,13,11,28315,13836,14479,5834,2646,3188,9221,7920,1301,6509,5777,732,78,78,0,231,216,15,67,61,6,6133,5422,711,2712,2143,569,39,33,6,244,166,78,19,12,7,2410,1932,478,2174,1784,390,32,27,5,209,145,64,9,6,3,1924,1606,318,538,359,179,7,6,1,35,21,14,10,6,4,486,326,160,24928,8562,16366
32,592,0030,627542,0000,000000,KERALA,Malappuram,TOWN,Pallikal (CT),Urban,8970,46962,23133,23829,6798,3437,3361,4129,2044,2085,135,70,65,37608,18945,18663,9354,4188,5166,12312,10755,1557,9529,8693,836,421,407,14,750,705,45,111,105,6,8247,7476,771,2783,2062,721,78,65,13,544,422,122,47,34,13,2114,1541,573,2218,1732,486,58,49,9,434,356,78,37,27,10,1689,1300,389,565,330,235,20,16,4,110,66,44,10,7,3,425,241,184,34650,12378,22272
32,592,0031,000000,0000,000000,KERALA,Malappuram,CD BLOCK,Wandoor,Total,74093,368534,176686,191848,51024,25902,25122,45240,22074,23166,2603,1279,1324,296225,144231,151994,72309,32455,39854,105383,85664,19719,86852,73816,13036,5708,5255,453,13236,10495,2741,1333,1072,261,66575,56994,9581,18531,11848,6683,1109,782,327,4490,3085,1405,406,233,173,12526,7748,4778,15067,10035,5032,878,646,232,3734,2696,1038,304,182,122,10151,6511,3640,3464,1813,1651,231,136,95,756,389,367,102,51,51,2375,1237,1138,263151,91022,172129
32,592,0031,000000,0000,000000,KERALA,Malappuram,CD BLOCK,Wandoor,Rural,74093,368534,176686,191848,51024,25902,25122,45240,22074,23166,2603,1279,1324,296225,144231,151994,72309,32455,39854,105383,85664,19719,86852,73816,13036,5708,5255,453,13236,10495,2741,1333,1072,261,66575,56994,9581,18531,11848,6683,1109,782,327,4490,3085,1405,406,233,173,12526,7748,4778,15067,10035,5032,878,646,232,3734,2696,1038,304,182,122,10151,6511,3640,3464,1813,1651,231,136,95,756,389,367,102,51,51,2375,1237,1138,263151,91022,172129
32,592,0031,000000,0000,000000,KERALA,Malappuram,CD BLOCK,Wandoor,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,592,0031,627449,0000,000000,KERALA,Malappuram,VILLAGE,Perakamanna,Rural,3777,19696,9631,10065,2815,1407,1408,2217,1098,1119,261,129,132,15875,7911,7964,3821,1720,2101,5485,4632,853,4396,3945,451,338,319,19,1000,856,144,51,47,4,3007,2723,284,1089,687,402,54,42,12,442,326,116,13,10,3,580,309,271,1014,646,368,51,39,12,421,318,103,9,7,2,533,282,251,75,41,34,3,3,0,21,8,13,4,3,1,47,27,20,14211,4999,9212
32,592,0031,627450,0000,000000,KERALA,Malappuram,VILLAGE,Edavanna,Rural,5271,26432,12765,13667,3803,1943,1860,3128,1525,1603,104,59,45,21484,10508,10976,4948,2257,2691,7282,6147,1135,6360,5522,838,412,367,45,448,357,91,144,128,16,5356,4670,686,922,625,297,58,32,26,115,64,51,26,17,9,723,512,211,623,416,207,37,23,14,91,49,42,14,8,6,481,336,145,299,209,90,21,9,12,24,15,9,12,9,3,242,176,66,19150,6618,12532
32,592,0031,627451,0000,000000,KERALA,Malappuram,VILLAGE,Karakunnu,Rural,3275,16525,8049,8476,2380,1226,1154,1948,983,965,45,17,28,13372,6613,6759,3153,1436,1717,4355,3790,565,3412,3052,360,230,221,9,804,723,81,39,36,3,2339,2072,267,943,738,205,127,98,29,517,415,102,12,7,5,287,218,69,864,710,154,103,95,8,483,399,84,8,5,3,270,211,59,79,28,51,24,3,21,34,16,18,4,2,2,17,7,10,12170,4259,7911
32,592,0031,627459,0000,000000,KERALA,Malappuram,VILLAGE,Trikkalangode,Rural,3071,15112,7385,7727,2047,1062,985,1969,940,1029,64,30,34,12357,6106,6251,2755,1279,1476,4521,3723,798,4025,3464,561,198,186,12,257,227,30,82,72,10,3488,2979,509,496,259,237,23,13,10,78,53,25,12,10,2,383,183,200,385,212,173,20,11,9,60,43,17,7,5,2,298,153,145,111,47,64,3,2,1,18,10,8,5,5,0,85,30,55,10591,3662,6929
32,592,0031,627460,0000,000000,KERALA,Malappuram,VILLAGE,Elankur,Rural,4069,20453,9706,10747,2839,1415,1424,2771,1326,1445,28,13,15,16233,7821,8412,4220,1885,2335,5821,4779,1042,4756,4071,685,492,461,31,904,740,164,76,67,9,3284,2803,481,1065,708,357,74,64,10,197,109,88,13,4,9,781,531,250,921,656,265,62,55,7,170,101,69,7,4,3,682,496,186,144,52,92,12,9,3,27,8,19,6,0,6,99,35,64,14632,4927,9705
32,592,0031,627462,0000,000000,KERALA,Malappuram,VILLAGE,Vettikkattiri,Rural,4336,22333,10742,11591,3277,1665,1612,1783,880,903,50,24,26,17948,8698,9250,4385,2044,2341,5723,4947,776,5122,4519,603,411,381,30,1059,917,142,105,73,32,3547,3148,399,601,428,173,64,43,21,125,102,23,22,9,13,390,274,116,496,355,141,46,31,15,108,89,19,15,4,11,327,231,96,105,73,32,18,12,6,17,13,4,7,5,2,63,43,20,16610,5795,10815
32,592,0031,627463,0000,000000,KERALA,Malappuram,VILLAGE,Chembrasseri,Rural,2876,14474,6828,7646,2002,1003,999,2304,1120,1184,21,9,12,11583,5539,6044,2891,1289,1602,4129,3281,848,3247,2665,582,190,179,11,478,378,100,64,54,10,2515,2054,461,882,616,266,47,40,7,188,131,57,18,10,8,629,435,194,728,519,209,39,33,6,158,110,48,15,8,7,516,368,148,154,97,57,8,7,1,30,21,9,3,2,1,113,67,46,10345,3547,6798
32,592,0031,627464,0000,000000,KERALA,Malappuram,VILLAGE,Pandikkad,Rural,3578,18406,8729,9677,2548,1296,1252,1863,901,962,44,22,22,14947,7156,7791,3459,1573,1886,4727,3987,740,3919,3372,547,333,313,20,570,444,126,39,29,10,2977,2586,391,808,615,193,52,44,8,177,126,51,21,12,9,558,433,125,665,537,128,41,37,4,147,115,32,18,12,6,459,373,86,143,78,65,11,7,4,30,11,19,3,0,3,99,60,39,13679,4742,8937
32,592,0031,627470,0000,000000,KERALA,Malappuram,VILLAGE,Pullipadam (Part),Rural,1975,9740,4747,4993,1500,760,740,511,248,263,899,430,469,7660,3812,3848,2080,935,1145,2877,2323,554,2057,1785,272,143,137,6,320,257,63,26,14,12,1568,1377,191,820,538,282,21,10,11,360,227,133,9,4,5,430,297,133,550,384,166,19,9,10,179,131,48,4,2,2,348,242,106,270,154,116,2,1,1,181,96,85,5,2,3,82,55,27,6863,2424,4439
32,592,0031,627478,0000,000000,KERALA,Malappuram,VILLAGE,Mambad,Rural,5134,25521,12335,13186,3784,1985,1799,2118,1074,1044,310,167,143,20450,9958,10492,5071,2377,2694,6940,5625,1315,5680,4893,787,247,216,31,596,473,123,48,39,9,4789,4165,624,1260,732,528,78,58,20,200,109,91,21,8,13,961,557,404,1046,640,406,70,52,18,150,85,65,18,8,10,808,495,313,214,92,122,8,6,2,50,24,26,3,0,3,153,62,91,18581,6710,11871
32,592,0031,627479,0000,000000,KERALA,Malappuram,VILLAGE,Thiruvali,Rural,6086,27734,13278,14456,3399,1728,1671,5700,2776,2924,55,25,30,22708,11079,11629,5026,2199,2827,8865,6789,2076,7356,5915,1441,458,387,71,1134,846,288,61,39,22,5703,4643,1060,1509,874,635,111,75,36,522,341,181,44,28,16,832,430,402,1205,729,476,72,46,26,450,321,129,29,18,11,654,344,310,304,145,159,39,29,10,72,20,52,15,10,5,178,86,92,18869,6489,12380
32,592,0031,627480,0000,000000,KERALA,Malappuram,VILLAGE,Porur,Rural,5907,29561,14101,15460,4012,2011,2001,4845,2306,2539,107,58,49,24056,11662,12394,5505,2439,3066,8892,7074,1818,7595,6180,1415,703,665,38,2348,1689,659,152,122,30,4392,3704,688,1297,894,403,109,81,28,353,245,108,42,25,17,793,543,250,1150,824,326,86,66,20,330,234,96,40,24,16,694,500,194,147,70,77,23,15,8,23,11,12,2,1,1,99,43,56,20669,7027,13642
32,592,0031,627481,0000,000000,KERALA,Malappuram,VILLAGE,Wandoor,Rural,10663,50973,24516,26457,6695,3361,3334,6940,3368,3572,288,137,151,41077,20176,20901,9896,4340,5556,15645,12249,3396,12480,10509,1971,616,560,56,1268,966,302,242,188,54,10354,8795,1559,3165,1740,1425,154,89,65,393,218,175,96,65,31,2522,1368,1154,2427,1400,1027,119,69,50,313,182,131,74,55,19,1921,1094,827,738,340,398,35,20,15,80,36,44,22,10,12,601,274,327,35328,12267,23061
32,592,0031,627485,0000,000000,KERALA,Malappuram,VILLAGE,Thuvvur,Rural,5907,29991,14237,15754,4139,2105,2034,3825,1889,1936,98,47,51,23623,11391,12232,6368,2846,3522,8561,6942,1619,6867,5814,1053,505,454,51,1241,988,253,84,78,6,5037,4294,743,1694,1128,566,84,53,31,489,357,132,32,16,16,1089,702,387,1422,975,447,66,44,22,410,308,102,23,14,9,923,609,314,272,153,119,18,9,9,79,49,30,9,2,7,166,93,73,21430,7295,14135
32,592,0031,627486,0000,000000,KERALA,Malappuram,VILLAGE,Kerala Estate,Rural,2893,14871,7070,7801,2127,1104,1023,958,471,487,84,44,40,11581,5587,5994,3290,1483,1807,4273,3418,855,3071,2567,504,189,180,9,244,186,58,34,29,5,2604,2172,432,1202,851,351,25,21,4,250,206,44,20,7,13,907,617,290,965,696,269,22,19,3,203,165,38,18,7,11,722,505,217,237,155,82,3,2,1,47,41,6,2,0,2,185,112,73,10598,3652,6946
32,592,0031,627487,0000,000000,KERALA,Malappuram,VILLAGE,Karuvarakundu,Rural,5275,26712,12567,14145,3657,1831,1826,2360,1169,1191,145,68,77,21271,10214,11057,5441,2353,3088,7287,5958,1329,6509,5543,966,243,229,14,565,448,117,86,57,29,5615,4809,806,778,415,363,28,19,9,84,56,28,5,1,4,661,339,322,606,336,270,25,17,8,61,46,15,5,1,4,515,272,243,172,79,93,3,2,1,23,10,13,0,0,0,146,67,79,19425,6609,12816
32,592,0032,000000,0000,000000,KERALA,Malappuram,CD BLOCK,Malappuram,Total,43377,229691,109876,119815,34245,17513,16732,11673,5818,5855,446,236,210,184832,88934,95898,44859,20942,23917,55540,48431,7109,45484,41010,4474,3050,2929,121,4513,4181,332,624,548,76,37297,33352,3945,10056,7421,2635,708,525,183,1590,1260,330,202,142,60,7556,5494,2062,7679,5858,1821,519,411,108,1295,1055,240,146,106,40,5719,4286,1433,2377,1563,814,189,114,75,295,205,90,56,36,20,1837,1208,629,174151,61445,112706
32,592,0032,000000,0000,000000,KERALA,Malappuram,CD BLOCK,Malappuram,Rural,23134,122893,59067,63826,18569,9457,9112,7000,3496,3504,264,139,125,98351,47704,50647,24542,11363,13179,29723,25889,3834,23355,21165,2190,1973,1874,99,2578,2365,213,339,303,36,18465,16623,1842,6368,4724,1644,429,311,118,1208,950,258,147,107,40,4584,3356,1228,4869,3737,1132,307,231,76,996,802,194,109,82,27,3457,2622,835,1499,987,512,122,80,42,212,148,64,38,25,13,1127,734,393,93170,33178,59992
32,592,0032,000000,0000,000000,KERALA,Malappuram,CD BLOCK,Malappuram,Urban,20243,106798,50809,55989,15676,8056,7620,4673,2322,2351,182,97,85,86481,41230,45251,20317,9579,10738,25817,22542,3275,22129,19845,2284,1077,1055,22,1935,1816,119,285,245,40,18832,16729,2103,3688,2697,991,279,214,65,382,310,72,55,35,20,2972,2138,834,2810,2121,689,212,180,32,299,253,46,37,24,13,2262,1664,598,878,576,302,67,34,33,83,57,26,18,11,7,710,474,236,80981,28267,52714
