"State/UTs_Code","District_Code","CD Block_Code","Town/Village_Code","Ward_Code","EB_Code","State/UTs_Name","District_Name","Level","Name","Total/Rural/Urban","No of Households","Total Population Person","Total Population Male","Total Population Female","Population in the age group 0-6 Person","Population in the age group 0-6 Male","Population in the age group 0-6 Female","Scheduled Castes population Person","Scheduled Castes population Male","Scheduled Castes population Female","Scheduled Tribes population Person","Scheduled Tribes population Male","Scheduled Tribes population Female","Literates Population Person","Literates Population Male","Literates Population Female","Illiterate Persons","Illiterate Male","Illiterate Female","Total Worker Population Person","Total Worker Population Male","Total Worker Population Female","Main Working Population Person","Main Working Population Male","Main Working Population Female","Main Cultivator Population Person","Main Cultivator Population Male","Main Cultivator Population Female","Main Agricultural Labourers Population Person","Main Agricultural Labourers Population Male","Main Agricultural Labourers Population Female","Main Household Industries Population Person","Main Household Industries Population Male","Main Household Industries Population Female","Main Other Workers Population Person","Main Other Workers Population Male","Main Other Workers Population Female","Marginal Worker Population Person","Marginal Worker Population Male","Marginal Worker Population Female","Marginal Cultivator Population Person","Marginal Cultivator Population Male","Marginal Cultivator Population Female","Marginal Agriculture Labourers Population Person","Marginal Agriculture Labourers Population Male","Marginal Agriculture Labourers Population Female","Marginal Household Industries Population Person","Marginal Household Industries Population Male","Marginal Household Industries Population Female","Marginal Other Workers Population Person","Marginal Other Workers Population Male","Marginal Other Workers Population Female","Marginal Worker Population 3_6 Person","Marginal Worker Population 3_6 Male","Marginal Worker Population 3_6 Female","Marginal Cultivator Population 3_6 Person","Marginal Cultivator Population 3_6 Male","Marginal Cultivator Population 3_6 Female","Marginal Agriculture Labourers Population 3_6 Person","Marginal Agriculture Labourers Population 3_6 Male","Marginal Agriculture Labourers Population 3_6 Female","Marginal Household Industries Population 3_6 Person","Marginal Household Industries Population 3_6 Male","Marginal Household Industries Population 3-6 Female","Marginal Other Workers Population Person 3_6 Person","Marginal Other Workers Population Person 3_6 Male","Marginal Other Workers Population Person 3_6 Female","Marginal Worker Population 0_3 Person","Marginal Worker Population 0_3 Male","Marginal Worker Population 0_3_Female","Marginal Cultivator Population 0_3 Person","Marginal Cultivator Population 0_3 Male","Marginal Cultivator Population 0_3_Female","Marginal Agriculture Labourers Population 0_3 Person","Marginal Agriculture Labourers Population 0_3 Male","Marginal Agriculture Labourers Population 0_3 Female","Marginal Household Industries Population 0_3 Person","Marginal Household Industries Population 0_3 Male","Marginal Household Industries Population 0_3 Female","Marginal Other Workers Population 0_3 Person","Marginal Other Workers Population 0_3 Male","Marginal Other Workers Population 0_3 Female","Non Working Population Person","Non Working Population Male","Non Working Population Female"
"32","588","0003","627136","0000","000000","KERALA","Kasaragod","VILLAGE","Pallikkara II","Rural","3106","16618","7756","8862","2091","1161","930","226","113","113","46","19","27","13567","6357","7210","3051","1399","1652","5304","3577","1727","4648","3204","1444","519","275","244","132","98","34","166","61","105","3831","2770","1061","656","373","283","67","56","11","76","60","16","24","16","8","489","241","248","540","318","222","54","45","9","67","56","11","18","12","6","401","205","196","116","55","61","13","11","2","9","4","5","6","4","2","88","36","52","11314","4179","7135"
"32","588","0003","627137","0000","000000","KERALA","Kasaragod","VILLAGE","Panayal","Rural","4291","19186","9053","10133","2268","1147","1121","507","258","249","834","427","407","15120","7378","7742","4066","1675","2391","7054","4838","2216","5869","4210","1659","981","674","307","523","344","179","356","123","233","4009","3069","940","1185","628","557","115","73","42","198","108","90","30","7","23","842","440","402","1006","559","447","93","60","33","171","101","70","28","7","21","714","391","323","179","69","110","22","13","9","27","7","20","2","0","2","128","49","79","12132","4215","7917"
"32","588","0003","627138","0000","000000","KERALA","Kasaragod","VILLAGE","Chithari","Rural","3308","16074","7588","8486","1978","1053","925","254","128","126","311","153","158","12754","6202","6552","3320","1386","1934","5575","3736","1839","5105","3505","1600","561","312","249","260","183","77","117","19","98","4167","2991","1176","470","231","239","21","10","11","56","12","44","19","5","14","374","204","170","283","147","136","13","6","7","20","8","12","13","4","9","237","129","108","187","84","103","8","4","4","36","4","32","6","1","5","137","75","62","10499","3852","6647"
"32","588","0003","627139","0000","000000","KERALA","Kasaragod","VILLAGE","Periya","Rural","3100","14077","6718","7359","1494","751","743","294","146","148","1765","864","901","11285","5585","5700","2792","1133","1659","5441","3559","1882","4264","3011","1253","854","645","209","754","420","334","181","89","92","2475","1857","618","1177","548","629","81","42","39","211","107","104","53","16","37","832","383","449","1019","477","542","75","39","36","164","86","78","32","8","24","748","344","404","158","71","87","6","3","3","47","21","26","21","8","13","84","39","45","8636","3159","5477"
"32","588","0003","627140","0000","000000","KERALA","Kasaragod","VILLAGE","Pullur","Rural","3667","15565","7436","8129","1663","875","788","155","77","78","1224","602","622","12232","6058","6174","3333","1378","1955","6406","4144","2262","5382","3691","1691","604","391","213","452","260","192","230","94","136","4096","2946","1150","1024","453","571","64","34","30","116","48","68","40","12","28","804","359","445","825","370","455","54","29","25","96","45","51","26","9","17","649","287","362","199","83","116","10","5","5","20","3","17","14","3","11","155","72","83","9159","3292","5867"
"32","588","0003","627141","0000","000000","KERALA","Kasaragod","VILLAGE","Bellur","Rural","2938","12181","5837","6344","1274","672","602","98","47","51","1615","768","847","9226","4645","4581","2955","1192","1763","4951","3335","1616","3904","2883","1021","450","371","79","273","215","58","83","54","29","3098","2243","855","1047","452","595","56","13","43","144","82","62","42","6","36","805","351","454","834","393","441","52","11","41","134","76","58","40","6","34","608","300","308","213","59","154","4","2","2","10","6","4","2","0","2","197","51","146","7230","2502","4728"
"32","588","0003","627142","0000","000000","KERALA","Kasaragod","VILLAGE","Kodom","Rural","1659","6915","3341","3574","720","353","367","52","23","29","1532","741","791","5037","2553","2484","1878","788","1090","2983","1911","1072","1788","1379","409","242","220","22","197","135","62","7","4","3","1342","1020","322","1195","532","663","70","34","36","339","158","181","22","7","15","764","333","431","943","455","488","61","31","30","285","141","144","19","7","12","578","276","302","252","77","175","9","3","6","54","17","37","3","0","3","186","57","129","3932","1430","2502"
"32","588","0003","627143","0000","000000","KERALA","Kasaragod","VILLAGE","Kallar","Rural","4691","19414","9493","9921","2137","1070","1067","121","54","67","3619","1757","1862","15038","7706","7332","4376","1787","2589","7324","5158","2166","5399","4039","1360","324","287","37","491","344","147","82","69","13","4502","3339","1163","1925","1119","806","88","59","29","342","199","143","67","30","37","1428","831","597","1324","786","538","69","42","27","220","123","97","42","17","25","993","604","389","601","333","268","19","17","2","122","76","46","25","13","12","435","227","208","12090","4335","7755"
"32","588","0003","627144","0000","000000","KERALA","Kasaragod","VILLAGE","Panathady","Rural","5563","22976","11319","11657","2384","1225","1159","280","140","140","2277","1104","1173","17962","9227","8735","5014","2092","2922","8749","6267","2482","6170","4749","1421","356","323","33","689","499","190","54","38","16","5071","3889","1182","2579","1518","1061","57","45","12","542","293","249","24","11","13","1956","1169","787","1972","1222","750","51","42","9","370","207","163","19","10","9","1532","963","569","607","296","311","6","3","3","172","86","86","5","1","4","424","206","218","14227","5052","9175"
"32","588","0003","627145","0000","000000","KERALA","Kasaragod","VILLAGE","Balal","Rural","2415","9936","4885","5051","978","500","478","57","26","31","2729","1359","1370","7853","3972","3881","2083","913","1170","3946","2789","1157","3448","2536","912","124","103","21","291","189","102","5","4","1","3028","2240","788","498","253","245","6","5","1","111","70","41","3","2","1","378","176","202","387","192","195","6","5","1","49","32","17","3","2","1","329","153","176","111","61","50","0","0","0","62","38","24","0","0","0","49","23","26","5990","2096","3894"
